,bankssts-rh,caudalanteriorcingulate-lh,caudalmiddlefrontal-rh,frontalpole-lh,lateralorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh,parsopercularis-rh
bankssts-rh,0.49122807017543857,0.0,0.0,0.22807017543859648,0.0,0.10526315789473684,0.0,0.17543859649122806
caudalanteriorcingulate-lh,0.11764705882352941,0.6764705882352942,0.0,0.20588235294117646,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.02702702702702703,0.6216216216216216,0.0,0.0,0.2702702702702703,0.0,0.08108108108108109
frontalpole-lh,0.2777777777777778,0.05555555555555555,0.0,0.35185185185185186,0.07407407407407407,0.05555555555555555,0.0,0.18518518518518517
lateralorbitofrontal-lh,0.0,0.0,0.0,0.125,0.53125,0.0,0.34375,0.0
parahippocampal-lh,0.044444444444444446,0.0,0.3111111111111111,0.022222222222222223,0.0,0.4888888888888889,0.0,0.13333333333333333
parahippocampal-rh,0.0,0.0,0.0,0.034482758620689655,0.4827586206896552,0.0,0.4827586206896552,0.0
parsopercularis-rh,0.13953488372093023,0.0,0.16279069767441862,0.13953488372093023,0.0,0.18604651162790697,0.0,0.37209302325581395
