,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh
bankssts-rh,0.5,0.06818181818181818,0.2727272727272727,0.1590909090909091,0.0,0.0,0.0,0.0
entorhinal-lh,0.016666666666666666,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
frontalpole-lh,0.24,0.0,0.4533333333333333,0.25333333333333335,0.0,0.0,0.05333333333333334,0.0
frontalpole-rh,0.18055555555555555,0.0,0.3194444444444444,0.4166666666666667,0.0,0.0,0.08333333333333333,0.0
lateralorbitofrontal-rh,0.0,0.0,0.0,0.03225806451612903,0.41935483870967744,0.3870967741935484,0.16129032258064516,0.0
medialorbitofrontal-rh,0.0,0.0,0.022222222222222223,0.06666666666666667,0.26666666666666666,0.4444444444444444,0.2,0.0
parsorbitalis-rh,0.0,0.0,0.21052631578947367,0.2631578947368421,0.07894736842105263,0.13157894736842105,0.3157894736842105,0.0
temporalpole-lh,0.0,0.40425531914893614,0.0,0.0,0.0,0.0,0.0,0.5957446808510638
