,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.5682819383259912,0.0,0.06387665198237885,0.07709251101321586,0.039647577092511016,0.015418502202643172,0.23348017621145375,0.0022026431718061676
frontalpole-lh,0.0,0.5736040609137056,0.06852791878172589,0.1116751269035533,0.1446700507614213,0.08375634517766498,0.005076142131979695,0.012690355329949238
frontalpole-rh,0.06273764258555133,0.04182509505703422,0.5665399239543726,0.04752851711026616,0.08935361216730038,0.057034220532319393,0.053231939163498096,0.0817490494296578
lingual-lh,0.05673758865248227,0.10638297872340426,0.05200945626477541,0.6099290780141844,0.0851063829787234,0.07092198581560284,0.018912529550827423,0.0
rostralanteriorcingulate-lh,0.03524229074889868,0.13215859030837004,0.0881057268722467,0.09251101321585903,0.5726872246696035,0.06607929515418502,0.013215859030837005,0.0
rostralanteriorcingulate-rh,0.01466275659824047,0.10263929618768329,0.10850439882697947,0.08797653958944282,0.08211143695014662,0.5601173020527859,0.04398826979472141,0.0
temporalpole-lh,0.21521739130434783,0.0,0.04782608695652174,0.010869565217391304,0.008695652173913044,0.05,0.6521739130434783,0.015217391304347827
transversetemporal-rh,0.0,0.01893939393939394,0.12121212121212122,0.0,0.0,0.0,0.03409090909090909,0.8257575757575758
