,bankssts-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh
bankssts-rh,0.3252336448598131,0.029906542056074768,0.17943925233644858,0.14392523364485982,0.028037383177570093,0.16261682242990655,0.08411214953271028,0.04672897196261682
entorhinal-lh,0.04212860310421286,0.5742793791574279,0.0066518847006651885,0.0022172949002217295,0.03991130820399113,0.07095343680709534,0.04878048780487805,0.21507760532150777
frontalpole-lh,0.1487603305785124,0.0,0.3586776859504132,0.27603305785123966,0.003305785123966942,0.18016528925619835,0.023140495867768594,0.009917355371900827
frontalpole-rh,0.11619718309859155,0.0,0.2676056338028169,0.35563380281690143,0.03697183098591549,0.17781690140845072,0.035211267605633804,0.01056338028169014
lateralorbitofrontal-rh,0.06388888888888888,0.06388888888888888,0.0,0.027777777777777776,0.40555555555555556,0.06944444444444445,0.29444444444444445,0.075
medialorbitofrontal-rh,0.12198795180722892,0.04216867469879518,0.1897590361445783,0.21084337349397592,0.03313253012048193,0.32379518072289154,0.05120481927710843,0.02710843373493976
parsorbitalis-rh,0.12771084337349398,0.06265060240963856,0.06746987951807229,0.060240963855421686,0.19518072289156627,0.10361445783132531,0.3253012048192771,0.05783132530120482
temporalpole-lh,0.06412825651302605,0.17034068136272545,0.02404809619238477,0.02004008016032064,0.04208416833667335,0.06212424849699399,0.04208416833667335,0.5751503006012024
