,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parsopercularis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.7528089887640449,0.03932584269662921,0.0,0.014044943820224719,0.0028089887640449437,0.08707865168539326,0.011235955056179775,0.09269662921348315
frontalpole-lh,0.056140350877192984,0.6385964912280702,0.0035087719298245615,0.08771929824561403,0.0,0.14385964912280702,0.0,0.07017543859649122
frontalpole-rh,0.0,0.00425531914893617,0.9617021276595744,0.0,0.0,0.00425531914893617,0.029787234042553193,0.0
parahippocampal-lh,0.0078125,0.057291666666666664,0.0,0.6822916666666666,0.046875,0.125,0.005208333333333333,0.07552083333333333
parsopercularis-rh,0.0,0.0,0.0,0.045283018867924525,0.7547169811320755,0.07169811320754717,0.026415094339622643,0.1018867924528302
temporalpole-lh,0.07441860465116279,0.09302325581395349,0.0,0.09069767441860466,0.046511627906976744,0.6,0.004651162790697674,0.09069767441860466
temporalpole-rh,0.0036900369003690036,0.0,0.033210332103321034,0.0,0.02214022140221402,0.025830258302583026,0.915129151291513,0.0
transversetemporal-lh,0.13414634146341464,0.026829268292682926,0.004878048780487805,0.046341463414634146,0.046341463414634146,0.07560975609756097,0.0,0.6658536585365854
