,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.1963470319634703,0.0776255707762557,0.1232876712328767,0.0776255707762557,0.1004566210045662,0.2009132420091324,0.1004566210045662,0.1232876712328767
parstriangularis-rh,0.09090909090909091,0.2897727272727273,0.125,0.056818181818181816,0.09659090909090909,0.10795454545454546,0.10227272727272728,0.13068181818181818
rostralmiddlefrontal-lh,0.11814345991561181,0.09282700421940929,0.189873417721519,0.08438818565400844,0.10970464135021098,0.13924050632911392,0.11392405063291139,0.1518987341772152
superiorparietal-rh,0.12987012987012986,0.07142857142857142,0.13636363636363635,0.15584415584415584,0.11688311688311688,0.13636363636363635,0.11688311688311688,0.13636363636363635
superiortemporal-lh,0.11274509803921569,0.08823529411764706,0.14215686274509803,0.09313725490196079,0.16666666666666666,0.1323529411764706,0.1323529411764706,0.1323529411764706
superiortemporal-rh,0.17768595041322313,0.08264462809917356,0.1322314049586777,0.07851239669421488,0.09917355371900827,0.19421487603305784,0.10330578512396695,0.1322314049586777
supramarginal-lh,0.11855670103092783,0.0979381443298969,0.14948453608247422,0.09278350515463918,0.12886597938144329,0.13917525773195877,0.13402061855670103,0.13917525773195877
supramarginal-rh,0.11965811965811966,0.09401709401709402,0.14957264957264957,0.08547008547008547,0.10683760683760683,0.14102564102564102,0.1111111111111111,0.19230769230769232
