,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.26153846153846155,0.1076923076923077,0.23076923076923078,0.12307692307692308,0.0,0.27692307692307694,0.0
caudalanteriorcingulate-rh,0.0,0.14583333333333334,0.4583333333333333,0.14583333333333334,0.10416666666666667,0.0,0.14583333333333334,0.0
frontalpole-lh,0.0,0.23076923076923078,0.1076923076923077,0.3230769230769231,0.1076923076923077,0.0,0.23076923076923078,0.0
frontalpole-rh,0.0,0.13333333333333333,0.06666666666666667,0.1111111111111111,0.5333333333333333,0.0,0.15555555555555556,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.46511627906976744
rostralanteriorcingulate-rh,0.0,0.26153846153846155,0.1076923076923077,0.2153846153846154,0.13846153846153847,0.0,0.27692307692307694,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
