,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6410256410256411,0.0882051282051282,0.0,0.011282051282051283,0.0,0.0882051282051282,0.0882051282051282,0.08307692307692308
frontalpole-rh,0.0325881015536188,0.3050397877984085,0.0,0.0,0.0,0.26487305797650623,0.1978021978021978,0.19969685486926866
insula-lh,0.0,0.0,0.3366906474820144,0.2719424460431655,0.30071942446043165,0.0,0.09064748201438849,0.0
medialorbitofrontal-rh,0.011658031088082901,0.0,0.24740932642487046,0.4106217616580311,0.24870466321243523,0.0,0.08160621761658031,0.0
posteriorcingulate-lh,0.0,0.0,0.3069016152716593,0.28193832599118945,0.3186490455212922,0.0,0.09251101321585903,0.0
rostralanteriorcingulate-lh,0.03424930306650737,0.27598566308243727,0.0,0.0,0.0,0.3034647550776583,0.20350457984866588,0.1827956989247312
rostralanteriorcingulate-rh,0.034874290348742905,0.21005677210056772,0.025547445255474453,0.025547445255474453,0.025547445255474453,0.20559610705596107,0.28386050283860503,0.18896999188969993
temporalpole-rh,0.030118185284025923,0.20091498284407167,0.0,0.0,0.0,0.17575295463210064,0.1776591688905833,0.4155547083492184
