,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.35945945945945945,0.12702702702702703,0.06587837837837837,0.01114864864864865,0.12804054054054054,0.0,0.17027027027027028,0.13817567567567568
frontalpole-rh,0.1753398968588842,0.3066104078762307,0.0,0.0,0.2550398499765588,0.0,0.14392873886544771,0.11908110642287857
fusiform-lh,0.1608,0.0,0.7104,0.0896,0.0,0.0392,0.0,0.0
isthmuscingulate-rh,0.027927927927927927,0.0,0.1045045045045045,0.5972972972972973,0.0,0.26756756756756755,0.002702702702702703,0.0
medialorbitofrontal-rh,0.16361256544502617,0.2369109947643979,0.0,0.0,0.32722513089005234,0.0,0.13656195462478185,0.13568935427574172
parahippocampal-rh,0.0,0.0,0.05305305305305305,0.2972972972972973,0.0,0.6496496496496497,0.0,0.0
rostralanteriorcingulate-lh,0.19033345822405395,0.11577369801423754,0.0,0.0018733608092918695,0.11877107530910454,0.0,0.3649306856500562,0.2083177219932559
rostralanteriorcingulate-rh,0.18258551754775657,0.11461572634384717,0.0,0.0,0.1408262994224789,0.0,0.24611283873833853,0.31585961794757883
