,entorhinal-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.528169014084507,0.014084507042253521,0.0,0.14084507042253522,0.14788732394366197,0.0,0.0,0.16901408450704225
frontalpole-lh,0.03125,0.7708333333333334,0.005208333333333333,0.0625,0.0,0.0625,0.06770833333333333,0.0
frontalpole-rh,0.0,0.0,0.8811881188118812,0.0,0.0,0.1188118811881188,0.0,0.0
parsorbitalis-rh,0.15450643776824036,0.04291845493562232,0.0,0.5965665236051502,0.0944206008583691,0.0,0.11158798283261803,0.0
parstriangularis-rh,0.1660377358490566,0.0,0.0,0.08679245283018867,0.49056603773584906,0.0,0.04905660377358491,0.20754716981132076
pericalcarine-lh,0.0,0.0625,0.0875,0.0,0.0,0.68125,0.0,0.16875
rostralanteriorcingulate-rh,0.0,0.07142857142857142,0.0,0.12857142857142856,0.05238095238095238,0.0,0.7476190476190476,0.0
temporalpole-lh,0.20081967213114754,0.0,0.0,0.004098360655737705,0.21721311475409835,0.10245901639344263,0.0,0.47540983606557374
