,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5647058823529412,0.0196078431372549,0.023529411764705882,0.050980392156862744,0.11372549019607843,0.03529411764705882,0.0,0.19215686274509805
frontalpole-lh,0.022900763358778626,0.7862595419847328,0.007633587786259542,0.0,0.0,0.183206106870229,0.0,0.0
frontalpole-rh,0.032,0.012,0.544,0.116,0.076,0.14,0.0,0.08
lateralorbitofrontal-rh,0.03103448275862069,0.0,0.1103448275862069,0.4862068965517241,0.25862068965517243,0.04827586206896552,0.0,0.06551724137931035
parsorbitalis-rh,0.09090909090909091,0.0,0.08363636363636363,0.3018181818181818,0.41454545454545455,0.06181818181818182,0.0,0.04727272727272727
rostralanteriorcingulate-rh,0.03363914373088685,0.0856269113149847,0.10703363914373089,0.05198776758409786,0.0581039755351682,0.5626911314984709,0.0,0.10091743119266056
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.9558823529411765,0.04411764705882353
temporalpole-rh,0.1891891891891892,0.006756756756756757,0.05405405405405406,0.05067567567567568,0.037162162162162164,0.09797297297297297,0.02027027027027027,0.543918918918919
