,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
entorhinal-lh,0.4254545454545455,0.005454545454545455,0.01818181818181818,0.17454545454545456,0.13818181818181818,0.10727272727272727,0.04363636363636364,0.08727272727272728
frontalpole-lh,0.0,0.8530259365994236,0.12680115273775217,0.0,0.0,0.011527377521613832,0.005763688760806916,0.002881844380403458
frontalpole-rh,0.024096385542168676,0.12048192771084337,0.8393574297188755,0.0,0.0,0.0,0.0,0.01606425702811245
fusiform-lh,0.16403162055335968,0.0,0.0,0.36561264822134387,0.18379446640316205,0.21739130434782608,0.041501976284584984,0.02766798418972332
inferiortemporal-lh,0.1451990632318501,0.0,0.0,0.21779859484777517,0.32084309133489464,0.19672131147540983,0.03044496487119438,0.08899297423887588
parahippocampal-lh,0.09202453987730061,0.00408997955010225,0.0,0.16768916155419222,0.12883435582822086,0.5051124744376279,0.05521472392638037,0.04703476482617587
parahippocampal-rh,0.06606606606606606,0.012012012012012012,0.0,0.06906906906906907,0.05105105105105105,0.08108108108108109,0.6906906906906907,0.03003003003003003
temporalpole-lh,0.15024630541871922,0.007389162561576354,0.0,0.017241379310344827,0.08866995073891626,0.04187192118226601,0.019704433497536946,0.6748768472906403
