,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
cuneus-rh,0.625,0.125,0.0,0.0,0.25,0.0,0.0,0.0
entorhinal-lh,0.0,0.5730994152046783,0.04678362573099415,0.0,0.2222222222222222,0.13450292397660818,0.023391812865497075,0.0
frontalpole-lh,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.4625,0.0,0.0,0.5375,0.0,0.0,0.0
parahippocampal-rh,0.0,0.3333333333333333,0.0,0.0,0.0,0.49019607843137253,0.17647058823529413,0.0
temporalpole-lh,0.0,0.09302325581395349,0.0,0.0,0.0,0.11627906976744186,0.7906976744186046,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
