,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
cuneus-rh,0.8876811594202898,0.0036231884057971015,0.010869565217391304,0.0,0.007246376811594203,0.0,0.09057971014492754,0.0
entorhinal-lh,0.0,0.5643564356435643,0.019801980198019802,0.0,0.18564356435643564,0.05693069306930693,0.16831683168316833,0.0049504950495049506
frontalpole-lh,0.00303951367781155,0.0182370820668693,0.9088145896656535,0.06990881458966565,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.08368200836820083,0.9121338912133892,0.0,0.0,0.0041841004184100415,0.0
parahippocampal-lh,0.0,0.37264150943396224,0.0,0.0,0.5990566037735849,0.0,0.02830188679245283,0.0
parahippocampal-rh,0.0,0.06093189964157706,0.0,0.0,0.0,0.8924731182795699,0.04659498207885305,0.0
temporalpole-lh,0.04691358024691358,0.14074074074074075,0.0,0.0024691358024691358,0.01728395061728395,0.01728395061728395,0.7333333333333333,0.04197530864197531
temporalpole-rh,0.0,0.01937984496124031,0.0,0.0,0.003875968992248062,0.0,0.07364341085271318,0.9031007751937985
