,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.5438202247191011,0.04269662921348315,0.060674157303370786,0.08089887640449438,0.0853932584269663,0.02696629213483146,0.0,0.15955056179775282
frontalpole-lh,0.04228855721393035,0.6890547263681592,0.03980099502487562,0.06218905472636816,0.06218905472636816,0.03233830845771144,0.012437810945273632,0.05970149253731343
frontalpole-rh,0.08757062146892655,0.03672316384180791,0.7429378531073446,0.031073446327683617,0.011299435028248588,0.03672316384180791,0.03389830508474576,0.01977401129943503
fusiform-lh,0.07184466019417475,0.05631067961165048,0.031067961165048542,0.44660194174757284,0.17475728155339806,0.18640776699029127,0.0,0.03300970873786408
lingual-lh,0.0827250608272506,0.0705596107055961,0.0024330900243309003,0.2822384428223844,0.43552311435523117,0.051094890510948905,0.0,0.07542579075425791
parahippocampal-lh,0.03365384615384615,0.02403846153846154,0.05048076923076923,0.19230769230769232,0.016826923076923076,0.6730769230769231,0.0,0.009615384615384616
parstriangularis-lh,0.0,0.015625,0.046875,0.0,0.0,0.0,0.9375,0.0
temporalpole-lh,0.1732283464566929,0.05774278215223097,0.010498687664041995,0.06824146981627296,0.09711286089238845,0.028871391076115485,0.0,0.5643044619422573
