,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.9038461538461539,0.0,0.0,0.0,0.0,0.09615384615384616,0.0
frontalpole-rh,0.0,0.0,0.7761194029850746,0.07462686567164178,0.0,0.13432835820895522,0.014925373134328358,0.0
fusiform-lh,0.0,0.0,0.4166666666666667,0.3333333333333333,0.0,0.25,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.3170731707317073,0.12195121951219512,0.0,0.5609756097560976,0.0,0.0
parstriangularis-lh,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.7857142857142857,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
