,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,parstriangularis-lh,temporalpole-lh
entorhinal-lh,0.33783783783783783,0.0,0.0,0.3108108108108108,0.2702702702702703,0.08108108108108109,0.0,0.0
frontalpole-lh,0.0,0.6428571428571429,0.047619047619047616,0.0,0.30952380952380953,0.0,0.0,0.0
frontalpole-rh,0.0,0.1,0.7,0.0,0.016666666666666666,0.0,0.18333333333333332,0.0
fusiform-lh,0.09714285714285714,0.0,0.0,0.46285714285714286,0.24,0.2,0.0,0.0
lingual-lh,0.13333333333333333,0.06666666666666667,0.0,0.3151515151515151,0.4484848484848485,0.030303030303030304,0.0,0.006060606060606061
parahippocampal-lh,0.018518518518518517,0.0,0.0,0.2037037037037037,0.0,0.7777777777777778,0.0,0.0
parstriangularis-lh,0.0,0.0,0.08653846153846154,0.0,0.0,0.0,0.9134615384615384,0.0
temporalpole-lh,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.42857142857142855
