,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-rh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5841584158415841,0.0019801980198019802,0.033663366336633666,0.17623762376237623,0.0891089108910891,0.015841584158415842,0.04356435643564356,0.055445544554455446
frontalpole-lh,0.006993006993006993,0.7727272727272727,0.2202797202797203,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.05319148936170213,0.15425531914893617,0.7021276595744681,0.034574468085106384,0.0,0.0026595744680851063,0.034574468085106384,0.018617021276595744
inferiortemporal-rh,0.1856060606060606,0.0,0.020833333333333332,0.4375,0.11553030303030302,0.007575757575757576,0.07765151515151515,0.1553030303030303
parahippocampal-rh,0.11212121212121212,0.0,0.0,0.1484848484848485,0.6333333333333333,0.0,0.006060606060606061,0.1
parsopercularis-rh,0.032407407407407406,0.0,0.0,0.041666666666666664,0.0,0.8333333333333334,0.09259259259259259,0.0
temporalpole-rh,0.039119804400977995,0.0,0.03178484107579462,0.13691931540342298,0.0,0.044009779951100246,0.684596577017115,0.06356968215158924
transversetemporal-rh,0.07514450867052024,0.0,0.02601156069364162,0.2543352601156069,0.10982658959537572,0.0,0.0838150289017341,0.4508670520231214
