,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,parahippocampal-lh,precuneus-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.24193548387096775,0.16129032258064516,0.11290322580645161,0.1774193548387097,0.0,0.0,0.14516129032258066,0.16129032258064516
fusiform-rh,0.14457831325301204,0.18072289156626506,0.14457831325301204,0.18072289156626506,0.0,0.0,0.1686746987951807,0.18072289156626506
isthmuscingulate-rh,0.11688311688311688,0.18181818181818182,0.19480519480519481,0.15584415584415584,0.0,0.0,0.18181818181818182,0.16883116883116883
lateraloccipital-rh,0.17333333333333334,0.17333333333333334,0.13333333333333333,0.18666666666666668,0.0,0.0,0.16,0.17333333333333334
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precuneus-rh,0.13580246913580246,0.18518518518518517,0.14814814814814814,0.1728395061728395,0.0,0.0,0.1728395061728395,0.18518518518518517
rostralanteriorcingulate-rh,0.1518987341772152,0.17721518987341772,0.13924050632911392,0.189873417721519,0.0,0.0,0.16455696202531644,0.17721518987341772
