,entorhinal-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,parsorbitalis-lh,pericalcarine-lh
entorhinal-rh,0.2028985507246377,0.0,0.18840579710144928,0.057971014492753624,0.17391304347826086,0.18840579710144928,0.0,0.18840579710144928
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.2112676056338028,0.0,0.19718309859154928,0.07042253521126761,0.15492957746478872,0.19718309859154928,0.0,0.16901408450704225
lateralorbitofrontal-lh,0.13043478260869565,0.0,0.15217391304347827,0.3695652173913043,0.043478260869565216,0.17391304347826086,0.06521739130434782,0.06521739130434782
medialorbitofrontal-rh,0.17857142857142858,0.0,0.16071428571428573,0.0,0.25,0.16071428571428573,0.0,0.25
middletemporal-lh,0.20270270270270271,0.0,0.20270270270270271,0.08108108108108109,0.14864864864864866,0.20270270270270271,0.0,0.16216216216216217
parsorbitalis-lh,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
pericalcarine-lh,0.1774193548387097,0.0,0.16129032258064516,0.016129032258064516,0.24193548387096775,0.16129032258064516,0.0,0.24193548387096775
