,Fp1,P8,TP10,AF7,PO8,P6,TP8,AF4
Fp1,0.3364485981308411,0.056074766355140186,0.018691588785046728,0.32710280373831774,0.009345794392523364,0.009345794392523364,0.0,0.24299065420560748
P8,0.25925925925925924,0.2222222222222222,0.0,0.25925925925925924,0.0,0.0,0.0,0.25925925925925924
TP10,0.0,0.0,0.24242424242424243,0.0,0.25757575757575757,0.25757575757575757,0.24242424242424243,0.0
AF7,0.3185840707964602,0.05309734513274336,0.0,0.35398230088495575,0.0,0.0,0.0,0.2743362831858407
PO8,0.0,0.0,0.234375,0.0,0.265625,0.25,0.25,0.0
P6,0.0,0.0,0.234375,0.0,0.265625,0.25,0.25,0.0
TP8,0.0,0.0,0.23333333333333334,0.0,0.26666666666666666,0.25,0.25,0.0
AF4,0.2815533980582524,0.05825242718446602,0.0,0.3300970873786408,0.0,0.0,0.0,0.3300970873786408
