,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.12949640287769784,0.1223021582733813,0.11510791366906475,0.12949640287769784,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.11510791366906475
parsopercularis-lh,0.13043478260869565,0.12318840579710146,0.11594202898550725,0.13043478260869565,0.12318840579710146,0.13043478260869565,0.13043478260869565,0.11594202898550725
parstriangularis-rh,0.12686567164179105,0.12686567164179105,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11940298507462686
rostralmiddlefrontal-rh,0.12949640287769784,0.1223021582733813,0.11510791366906475,0.12949640287769784,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.11510791366906475
superiorfrontal-rh,0.13043478260869565,0.12318840579710146,0.11594202898550725,0.13043478260869565,0.12318840579710146,0.13043478260869565,0.13043478260869565,0.11594202898550725
superiortemporal-lh,0.12949640287769784,0.1223021582733813,0.11510791366906475,0.12949640287769784,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.11510791366906475
superiortemporal-rh,0.12949640287769784,0.1223021582733813,0.11510791366906475,0.12949640287769784,0.1223021582733813,0.1366906474820144,0.12949640287769784,0.11510791366906475
supramarginal-rh,0.12686567164179105,0.12686567164179105,0.11940298507462686,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.12686567164179105,0.11940298507462686
