,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13725490196078433,0.10196078431372549,0.10980392156862745,0.13333333333333333,0.12549019607843137,0.13333333333333333,0.13333333333333333,0.12549019607843137
parsopercularis-lh,0.12173913043478261,0.16956521739130434,0.11304347826086956,0.12173913043478261,0.11739130434782609,0.12173913043478261,0.12173913043478261,0.11304347826086956
parstriangularis-rh,0.12448132780082988,0.1078838174273859,0.14937759336099585,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12033195020746888
rostralmiddlefrontal-rh,0.13725490196078433,0.10196078431372549,0.10980392156862745,0.13333333333333333,0.12549019607843137,0.13333333333333333,0.13333333333333333,0.12549019607843137
superiorfrontal-rh,0.13438735177865613,0.10276679841897234,0.11067193675889328,0.13438735177865613,0.12648221343873517,0.13043478260869565,0.13438735177865613,0.12648221343873517
superiortemporal-lh,0.13385826771653545,0.10236220472440945,0.11023622047244094,0.13385826771653545,0.12598425196850394,0.13385826771653545,0.13385826771653545,0.12598425196850394
superiortemporal-rh,0.13725490196078433,0.10196078431372549,0.10980392156862745,0.13333333333333333,0.12549019607843137,0.13333333333333333,0.13333333333333333,0.12549019607843137
supramarginal-rh,0.136,0.104,0.112,0.132,0.128,0.128,0.132,0.128
