,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13409961685823754,0.10727969348659004,0.1111111111111111,0.13409961685823754,0.13409961685823754,0.13026819923371646,0.13026819923371646,0.11877394636015326
parstriangularis-rh,0.12916666666666668,0.11666666666666667,0.11666666666666667,0.12916666666666668,0.12916666666666668,0.12916666666666668,0.12916666666666668,0.12083333333333333
postcentral-rh,0.12863070539419086,0.11618257261410789,0.12033195020746888,0.12448132780082988,0.12863070539419086,0.12863070539419086,0.13278008298755187,0.12033195020746888
rostralmiddlefrontal-lh,0.13409961685823754,0.10727969348659004,0.1111111111111111,0.13793103448275862,0.13409961685823754,0.13026819923371646,0.12643678160919541,0.11877394636015326
rostralmiddlefrontal-rh,0.13409961685823754,0.10727969348659004,0.1111111111111111,0.13409961685823754,0.13409961685823754,0.13026819923371646,0.13026819923371646,0.11877394636015326
superiortemporal-lh,0.1346153846153846,0.1076923076923077,0.11153846153846154,0.13076923076923078,0.1346153846153846,0.13076923076923078,0.13076923076923078,0.11923076923076924
superiortemporal-rh,0.13229571984435798,0.10894941634241245,0.11284046692607004,0.12840466926070038,0.13229571984435798,0.13229571984435798,0.13229571984435798,0.12062256809338522
supramarginal-rh,0.13385826771653545,0.11023622047244094,0.1141732283464567,0.12992125984251968,0.13385826771653545,0.12992125984251968,0.12598425196850394,0.1220472440944882
