,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
inferiorparietal-rh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
parstriangularis-rh,0.12582781456953643,0.12582781456953643,0.11920529801324503,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643
rostralmiddlefrontal-lh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
rostralmiddlefrontal-rh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
superiortemporal-lh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
superiortemporal-rh,0.13095238095238096,0.13095238095238096,0.10714285714285714,0.125,0.13095238095238096,0.125,0.13095238095238096,0.11904761904761904
supramarginal-rh,0.12804878048780488,0.12804878048780488,0.10975609756097561,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12195121951219512
