,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
parstriangularis-rh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
postcentral-rh,0.1267605633802817,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11971830985915492
rostralmiddlefrontal-lh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
rostralmiddlefrontal-rh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
superiortemporal-lh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
superiortemporal-rh,0.1292517006802721,0.12244897959183673,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.1292517006802721,0.11564625850340136
supramarginal-rh,0.1267605633802817,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11971830985915492
