,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,pericalcarine-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.47058823529411764,0.0,0.0,0.27450980392156865,0.058823529411764705,0.11764705882352941,0.0,0.0784313725490196
frontalpole-lh,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.24390243902439024,0.7560975609756098,0.0,0.0,0.0,0.0,0.0
insula-rh,0.22727272727272727,0.0,0.0,0.5909090909090909,0.0,0.09090909090909091,0.0,0.09090909090909091
pericalcarine-rh,0.11363636363636363,0.0,0.0,0.0,0.5681818181818182,0.3181818181818182,0.0,0.0
rostralanteriorcingulate-lh,0.1509433962264151,0.0,0.0,0.11320754716981132,0.18867924528301888,0.5471698113207547,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.05714285714285714,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.8285714285714286
