,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.04020679167683308,0.0,-0.03496947373823134,-0.03604358759430008,-0.026823134953897737,-0.014249790444258172,0.01365196010022662,-0.0008382229673093043,0.04833512352309345,0.00644468313641246,-0.002514668901927913,0.0053705692803437165,-0.03604358759430008,0.00322234156820623,-0.008382229673093043,0.0,0.004296455424274973,0.0,0.0,-0.03520536462699078,0.0053705692803437165,0.0,-0.004894285768306528,0.021482277121374866,-0.010896898575020955,0.0,0.0,0.0,0.0,-0.03604358759430008,0.0,0.051756441757008956,-0.001671944200100299,0.0,0.008395734876647978,-0.005029337803855826,0.0,0.0,0.0,0.0,-0.006254709939739776,-0.02624601258865041,0.025180902201618283,0.04833512352309345,0.00644468313641246,0.00644468313641246,-0.0008382229673093043,0.0053705692803437165,-0.034864133150502886,0.0,0.0003412314764878908,0.017185821697099892,-0.005029337803855826,0.0,0.028639134658583962,0.0,0.0,0.01933404940923738,-0.030673018313956368,0.00322234156820623,0.0,-0.022632020117351215,0.011112081484996171
Fz,0.0,-0.00533700950224017,0.004851503564023873,-0.00976783242796733,0.015548498624171906,-0.0017593094054125027,0.01227331659363563,-0.0033378191346779794,-0.005558017275805665,-0.015497076023391813,0.016721098036641336,0.021690764172670532,0.009937417600752738,-0.019768434181806245,0.003798981394865398,0.015373990010886275,-0.007897198562355372,-0.008776579740589392,0.020867729035716823,-0.003690665703860528,0.005144995322731525,0.0020979327020388544,0.007127774221959638,0.007945885918413123,0.007422907127500699,-0.0007642273754232785,-0.016374269005847954,0.0008747312622060296,0.012335406648832873,-0.00584986788767991,0.005959824725518193,0.003274087932647334,-0.0028662629445456484,0.003968566567650808,0.007483629560336763,0.00028993594056860375,0.02285761957122304,-0.003396079847263936,-0.01772165055607525,0.007247030891853894,0.003564570922160405,-0.02543859649122807,0.00923309208474882,-0.003395532798319466,-0.00029239766081871346,-0.013742690058479532,0.004500024617202501,0.000464991602798703,-0.004328251248639215,-0.008015908183305161,0.0,0.004384050240975061,0.0,0.008068151357501954,0.013445368957160598,-0.01842242025394012,-0.027955295160257985,0.007300094639467396,-0.017778543646300035,-0.0019928993047007917,0.005493465500358317,-0.019593104995103913,-0.002229497973183659
F3,-0.00788701393983859,0.009500174739799708,0.006397727982837845,-0.020928220761697203,-0.012967144919995262,-0.017335745114281514,-0.019809244314013204,0.034623255310943214,0.0026659128623852044,0.0,0.03525656873312698,-0.00752017608217168,0.026325797464684362,-0.010088041085840058,-0.0052737018600267915,0.01730897131595165,-0.01760821716801174,0.002840337057398605,0.002840337057398605,-0.028980190755685985,0.005002597426643475,-0.005502567865003668,-0.01889214966984593,-0.005540177424543652,0.01856660342649914,0.004187022292842863,-0.01760821716801174,-0.0016226289408243291,0.03626387371940765,-0.02811985235591541,0.01749354746200172,-0.02051961788266701,-0.020251301290760085,0.008890163464295957,-0.010088041085840058,0.025236593059936908,0.039288786922856325,-0.007987376232988643,0.0,0.03925117736331634,-0.019625825385179752,-0.012472487160674981,-0.012655906089508437,0.009789952450996585,0.0,-0.015407190022010272,-0.010271460014673514,-0.015487248413086989,-0.0009678543993506122,-0.001211027817187453,0.027679636406558603,0.0260025656557708,0.022082018927444796,0.02064696437727722,-0.019442406456346296,-0.013756419662509171,0.0004355870804903482,-0.010088041085840058,-0.019809244314013204,-0.0013238564958074003,0.002007456266131345,0.006553005492994528,-0.010088041085840058
F7,-0.007647163435888316,0.0004203279708870841,-0.01321453734864848,0.015938265185834806,0.007866636438220158,-0.0008887525290303955,0.0037799780242555488,0.004495026883988252,-0.007130900874291229,0.0,0.0027166167826188758,-0.0051573892939711895,0.0005063717311532649,-0.020258230835562486,-0.014049439800818068,0.013956026402181984,-0.022941490307664947,0.01868733423566151,0.03066732786544954,-0.023533453277430096,-0.0018718235000054623,0.008038271437098227,-0.009329638946547692,0.02510939226147891,0.027241415712702534,0.0037836628434405007,0.0008464094313787446,-0.002235327680303538,0.006103418135244888,-0.01706859963230676,0.009814612868047983,-0.019206829094789258,-0.01993545360415074,0.027116261152315364,-0.007074529605356512,0.027116261152315364,0.010541621228644129,-0.008536368486573003,0.016574639923671232,-0.0019072494809415017,-0.013693757780544193,-0.00915962009643495,0.004186277823859566,0.01941434259625766,0.012359142130134497,-0.0013346156504096957,0.0,-0.0009711114701116234,-0.007647163435888316,0.012122861180643218,0.0011942692916284206,-0.004066876753076969,0.0,0.005718516145293843,-0.013515916770407256,-0.01902898808465232,-0.004232758262350464,-0.004002230802463761,-0.013922216570011274,0.0011086780530165305,0.0,-0.009317679445684245,-0.01454385203110789
FT9,-0.007914914667326243,0.017327826033954323,-0.02519238106109383,-0.021632243923110903,0.0075090854289938044,-0.006234060377967046,0.009715590169543546,0.008586839613633894,-0.014727705714933523,0.0,0.006613725757259935,0.020828457758015447,-0.002865116218762046,-0.017612386943331337,-0.008904279000742024,0.007211384705453121,-0.018797922334899828,0.02761525860051486,0.0437631640533583,-0.009698919392102413,-0.02290744262806934,0.01978792339939843,0.014862113858052615,0.027050478130052787,0.007506364850730845,0.008190966534051018,-0.004489996057476905,-0.009862848703606833,0.0022680940016516805,-0.024033472605716026,0.006786800842499415,-0.022260697501855057,-0.04042310433145581,0.02761525860051486,4.2024251466174153e-05,0.02738123098525626,0.010999297917154224,-0.012367054167697254,0.01404165691551603,0.004608370154237686,0.008701046016034395,-0.01953786173778152,0.020402426778964422,0.014376577465079785,0.008424994149309618,0.005717555700511566,0.0,-0.004958051287994106,-0.007914914667326243,0.012559694262572503,-0.004284679225589134,-0.0017713279877636496,0.0,-0.004284679225589134,0.005424659402413986,-0.014431278453558483,-0.008692710627313829,0.01164667977445133,-0.025748015757820833,-0.01918754387294228,0.0,-0.030352218217698238,0.003522280580877033
FC5,-0.003368337626312661,0.005140240095504999,-0.02213567749198722,-0.016989769847642684,0.0016210549892792664,0.005639392456900566,-0.0006671385089993889,0.016618250686113462,-0.009929409545693824,0.009839816933638444,0.009610983981693364,0.007124516954812407,0.0045542608858877565,-0.002453141839704489,-0.011888250445809392,0.017873998147391636,-0.0008457796484215435,0.026017132320036055,0.03414906741617355,-0.022827843896661995,-0.02399980231589648,0.011807091146427244,-0.00763264671356979,0.006541031466684558,-0.005299656909263449,0.033867276887871854,0.010093677781258912,-0.023000817487244616,0.008899321209010588,-0.011712647112565228,0.030205949656750573,-0.01486031305726174,-0.03577080251131356,0.02425629290617849,0.004411982739820063,0.019679633867276888,0.010755148741418764,0.0024501040335264974,0.017162471395881007,0.011402518840065852,0.0069291452112159434,-0.015033422669016508,0.0035496085083963607,-0.0027824944378675685,0.008924485125858124,-0.008740448479940733,0.0,-0.005522822312368994,-0.003368337626312661,0.018353926183123488,-0.008123637804636418,-0.006934812760055479,0.0,-0.008123637804636418,-0.003368337626312661,-0.01191341436265693,-0.012675268947862632,-0.003639201120451737,-0.01980821921534827,-0.02037760384196335,0.008009153318077803,-0.02708634941390744,-0.0046074905045886735
FC1,0.0012835344438873308,0.016290929244619914,-0.027572121521572634,-0.015185784333611833,0.009542277338793405,-0.005427552094829938,0.00872827934317845,0.0,-0.008783983941387734,-0.010467194281337758,0.0,0.023306031747821546,0.0,-0.013104675251997431,0.0,0.012241958713394143,-0.007834983492686888,-0.0013915118938815762,0.016701758316561694,-0.00966490099227722,-0.012509573653306101,0.006467555104961803,0.011246016876103292,0.03904880078234013,0.014162265962554009,-0.010722491702833802,0.0032191007083982558,-0.020934388562675516,0.0,-0.014461563275704916,0.004655225305796184,-0.011226039209418772,-0.01874763071614052,0.026258681858844668,0.008964763440526793,0.019683149303888623,0.004175148493506217,0.002948544271551153,0.025204032645223237,-0.0020423793719683433,-0.007077302907142702,-0.018237035873148434,0.01722761217490484,0.03096495439270283,-0.008280436434802762,0.005760921747479597,0.0018845190364489457,0.014581306713439737,-0.012114003596715378,0.014073653367382795,0.0,0.0,-0.009190707173857544,0.0,0.005659991633892466,-0.025655920111884743,-0.0032437357452300853,0.002233147704449663,-0.019742408210894548,-0.01888496185430006,0.004655225305796184,-0.034209854480469745,-0.004456245294370918
C3,-0.000508617710363684,-0.006823999806823605,0.02744874843440258,-0.006098714229724973,0.00846042675593572,0.016612405005672373,0.0,-0.026558913282264687,0.006887481415786292,-0.015729453401494297,0.015011160635021503,-0.0016883267154757563,0.015698750592340226,-0.002418310587213623,0.014227091743599422,0.02897929986013286,-0.0021404556275025927,0.00666611525441211,0.020403491728870814,-0.011403853716083366,0.002997511979831861,0.0,0.0,-0.0007511808289474373,0.022541543577720778,0.002738450198677772,-0.012976799056232795,0.006887481415786292,0.010245232405514837,0.0,-0.003951265791596541,-0.000508617710363684,-0.01033952608629762,-0.015039568928188973,-0.000508617710363684,0.015065354917371748,0.02378243967580893,0.003138788607006995,-0.024046309014268286,-0.0009914494315445901,0.0,0.0,0.0,-0.002503098416051907,-0.013370035391270154,-0.023594180102241447,-0.024842178273621465,-0.02567574315275456,0.008267359625062976,0.003301262191391697,-0.01519734421793444,0.007042852926879131,0.012225618227285358,-0.008837273691068771,-0.025282506817717203,0.0,-0.007697554821723209,0.0,-0.0024747993855504715,0.014702712128822428,-0.004452781428668359,0.002802041070306481,0.0002778549597110308
T7,0.015136226034308779,0.000210852899980421,-0.003133464336927079,-0.023287355246709784,-0.006801459271172948,-0.009422059599501036,-0.003870128353400032,0.014120802858087278,0.009392994663413506,0.0,0.025227043390514632,0.0,0.009250048023201216,-0.030636292223095052,-0.008117308195862791,0.0050007543672048165,-0.01855505519827703,0.020854355869492094,0.02455432223343424,-0.018380401355060166,-0.013937429534044157,-0.01125949201361613,0.01224743561390033,0.01698845514315934,0.005515996416029151,0.011772620248906828,-0.007855459544383346,-0.012589873406349737,0.011578942083887218,-0.016811423259717136,0.009754456777665657,-5.099575149902433e-05,-0.020815778772503197,0.010427177934746047,0.01580894719138917,0.02186343760511268,0.01580894719138917,-0.007855459544383346,0.0,0.017556806757016343,0.0,-0.012247171387208627,0.02657248570467541,0.005703333140447849,0.013454423141607804,0.0009985126679523948,0.0,-0.006224652403181395,0.0,-0.0035977106342523933,-0.001283613268301861,0.006980604968148793,0.012781701984527414,-0.002741880379820585,0.015136226034308779,-0.02199528672427337,-0.009962931637420736,-0.004955835829615004,-0.030374443571615607,-0.030350927396053877,0.0,-0.013122025963443182,-0.004461996142818754
TP9,0.0048449612403100775,-0.029714285714285714,0.0,0.0,0.0,0.041666666666666664,-0.023428571428571427,-0.023428571428571427,0.0,0.00509856035437431,-0.017714285714285714,0.0,-0.029714285714285714,0.0,-0.021142857142857144,0.03995238095238095,0.03068549280177187,0.03995238095238095,-0.028,0.0009689922480620155,0.0,0.01995238095238095,0.0009689922480620155,0.041666666666666664,0.0,0.03995238095238095,0.026809523809523807,0.0,0.009293466223698782,0.04263565891472868,-0.05547619047619048,0.0,0.0,-0.088,0.0436046511627907,0.0,-0.07771428571428571,0.026238095238095234,-0.06971428571428571,-0.00929014396456257,0.011627906976744186,0.06976744186046512,0.0009689922480620155,0.041666666666666664,0.0393078626799557,0.051307862679955706,-0.015602436323366555,0.0009689922480620155,0.0009689922480620155,0.041095238095238094,0.0,-0.029142857142857144,-0.022857142857142857,-0.001142857142857143,0.0,-0.024,0.0,-0.01788815060908084,0.0,0.0,-0.088,0.0,0.0
