,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.2,0.0,0.15833333333333333,0.125,0.11666666666666667,0.13333333333333333,0.14166666666666666,0.125
parsopercularis-lh,0.0,0.7692307692307693,0.0,0.0,0.0,0.23076923076923078,0.0,0.0
parstriangularis-rh,0.15625,0.0,0.1640625,0.1328125,0.125,0.140625,0.1484375,0.1328125
postcentral-lh,0.14074074074074075,0.0,0.14814814814814814,0.14074074074074075,0.13333333333333333,0.14814814814814814,0.14814814814814814,0.14074074074074075
postcentral-rh,0.12949640287769784,0.0,0.14388489208633093,0.14388489208633093,0.1366906474820144,0.1510791366906475,0.1510791366906475,0.14388489208633093
superiortemporal-lh,0.12903225806451613,0.03870967741935484,0.13548387096774195,0.11612903225806452,0.10967741935483871,0.22580645161290322,0.12903225806451613,0.11612903225806452
superiortemporal-rh,0.14925373134328357,0.0,0.16417910447761194,0.13432835820895522,0.12686567164179105,0.1417910447761194,0.14925373134328357,0.13432835820895522
supramarginal-lh,0.14074074074074075,0.0,0.14814814814814814,0.14074074074074075,0.13333333333333333,0.14814814814814814,0.14814814814814814,0.14074074074074075
