,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.7247706422018348,0.0,0.1834862385321101,0.0,0.0,0.09174311926605505,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.5851063829787234,0.031914893617021274,0.2553191489361702,0.031914893617021274,0.031914893617021274,0.06382978723404255,0.0
frontalpole-lh,0.15384615384615385,0.0,0.40384615384615385,0.10897435897435898,0.1987179487179487,0.12179487179487179,0.01282051282051282,0.0
frontalpole-rh,0.0,0.12834224598930483,0.0962566844919786,0.37433155080213903,0.21390374331550802,0.0,0.0855614973262032,0.10160427807486631
medialorbitofrontal-rh,0.011560693641618497,0.005780346820809248,0.1907514450867052,0.2138728323699422,0.42196531791907516,0.0,0.05202312138728324,0.10404624277456648
rostralanteriorcingulate-lh,0.11363636363636363,0.011363636363636364,0.2159090909090909,0.0,0.0,0.5,0.09090909090909091,0.06818181818181818
rostralanteriorcingulate-rh,0.0,0.043010752688172046,0.0,0.16129032258064516,0.13978494623655913,0.043010752688172046,0.5053763440860215,0.10752688172043011
temporalpole-rh,0.0,0.0,0.0,0.17272727272727273,0.17272727272727273,0.03636363636363636,0.10909090909090909,0.509090909090909
