,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.5378151260504201,0.025210084033613446,0.04201680672268908,0.17647058823529413,0.058823529411764705,0.03361344537815126,0.12605042016806722,0.0
caudalanteriorcingulate-rh,0.045112781954887216,0.556390977443609,0.06766917293233082,0.10526315789473684,0.06766917293233082,0.0,0.15789473684210525,0.0
frontalpole-lh,0.06086956521739131,0.0782608695652174,0.3565217391304348,0.11304347826086956,0.34782608695652173,0.043478260869565216,0.0,0.0
frontalpole-rh,0.11162790697674418,0.046511627906976744,0.06046511627906977,0.3488372093023256,0.06046511627906977,0.12558139534883722,0.24651162790697675,0.0
medialorbitofrontal-lh,0.07894736842105263,0.07894736842105263,0.32456140350877194,0.11403508771929824,0.39473684210526316,0.008771929824561403,0.0,0.0
rostralanteriorcingulate-lh,0.025210084033613446,0.0,0.06722689075630252,0.23529411764705882,0.03361344537815126,0.42857142857142855,0.21008403361344538,0.0
rostralanteriorcingulate-rh,0.0989010989010989,0.09340659340659341,0.0,0.31868131868131866,0.0,0.13736263736263737,0.3516483516483517,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
