,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.2,0.0,0.0,0.2,0.1,0.0,0.25,0.25
frontalpole-lh,0.0,0.7074829931972789,0.047619047619047616,0.10204081632653061,0.09523809523809523,0.013605442176870748,0.013605442176870748,0.02040816326530612
frontalpole-rh,0.0,0.08571428571428572,0.4857142857142857,0.0,0.0,0.08571428571428572,0.11428571428571428,0.22857142857142856
lateralorbitofrontal-rh,0.008032128514056224,0.05220883534136546,0.0,0.357429718875502,0.1927710843373494,0.0,0.18875502008032127,0.20080321285140562
parsorbitalis-rh,0.0,0.09292035398230089,0.0,0.18584070796460178,0.42035398230088494,0.0,0.084070796460177,0.2168141592920354
temporalpole-lh,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0
temporalpole-rh,0.01680672268907563,0.02100840336134454,0.0,0.226890756302521,0.11764705882352941,0.0,0.37815126050420167,0.23949579831932774
transversetemporal-rh,0.017793594306049824,0.021352313167259787,0.0071174377224199285,0.1601423487544484,0.18505338078291814,0.0,0.199288256227758,0.4092526690391459
