,cuneus-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
cuneus-rh,0.6316872427983539,0.11316872427983539,0.0205761316872428,0.00205761316872428,0.06378600823045268,0.037037037037037035,0.01646090534979424,0.11522633744855967
entorhinal-lh,0.09864603481624758,0.5087040618955513,0.0,0.0,0.1702127659574468,0.02321083172147002,0.0367504835589942,0.16247582205029013
frontalpole-lh,0.043243243243243246,0.0,0.6,0.26756756756756755,0.04054054054054054,0.013513513513513514,0.013513513513513514,0.021621621621621623
frontalpole-rh,0.0,0.0,0.2733050847457627,0.5699152542372882,0.04449152542372881,0.04025423728813559,0.06779661016949153,0.00423728813559322
inferiortemporal-lh,0.06729264475743349,0.13771517996870108,0.025039123630672927,0.028169014084507043,0.47730829420970267,0.03442879499217527,0.053208137715179966,0.17683881064162754
parsorbitalis-lh,0.03885480572597137,0.018404907975460124,0.018404907975460124,0.04294478527607362,0.06748466257668712,0.7464212678936605,0.032719836400818,0.034764826175869123
parsorbitalis-rh,0.009174311926605505,0.027522935779816515,0.013761467889908258,0.07568807339449542,0.08256880733944955,0.034403669724770644,0.731651376146789,0.02522935779816514
temporalpole-lh,0.13133208255159476,0.17073170731707318,0.009380863039399626,0.0,0.18386491557223264,0.01876172607879925,0.028142589118198873,0.45778611632270166
