,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6492146596858639,0.08900523560209424,0.08376963350785341,0.020942408376963352,0.010471204188481676,0.0,0.12041884816753927,0.02617801047120419
frontalpole-lh,0.0410958904109589,0.6821917808219178,0.1232876712328767,0.0821917808219178,0.0410958904109589,0.010958904109589041,0.010958904109589041,0.00821917808219178
frontalpole-rh,0.0427807486631016,0.12032085561497326,0.7700534759358288,0.02406417112299465,0.0,0.008021390374331552,0.013368983957219251,0.0213903743315508
lateralorbitofrontal-rh,0.0058309037900874635,0.06997084548104957,0.01749271137026239,0.4227405247813411,0.13994169096209913,0.0,0.1661807580174927,0.17784256559766765
parsorbitalis-rh,0.0,0.07255520504731862,0.0,0.138801261829653,0.555205047318612,0.0,0.05993690851735016,0.17350157728706625
temporalpole-lh,0.0,0.008298755186721992,0.012448132780082987,0.0,0.0,0.979253112033195,0.0,0.0
temporalpole-rh,0.0702247191011236,0.014044943820224719,0.011235955056179775,0.17696629213483145,0.08426966292134831,0.0,0.4606741573033708,0.18258426966292135
transversetemporal-rh,0.01990049751243781,0.014925373134328358,0.004975124378109453,0.12686567164179105,0.1517412935323383,0.0,0.15422885572139303,0.527363184079602
