,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.18032786885245902,0.1762295081967213,0.12295081967213115,0.1680327868852459,0.18442622950819673,0.15163934426229508,0.0,0.01639344262295082
frontalpole-rh,0.10869565217391304,0.2857142857142857,0.09627329192546584,0.14285714285714285,0.15217391304347827,0.14596273291925466,0.003105590062111801,0.06521739130434782
medialorbitofrontal-lh,0.14349775784753363,0.17040358744394618,0.16591928251121077,0.18385650224215247,0.16143497757847533,0.15246636771300448,0.0,0.02242152466367713
medialorbitofrontal-rh,0.13513513513513514,0.1891891891891892,0.12837837837837837,0.1891891891891892,0.18243243243243243,0.15202702702702703,0.0,0.02364864864864865
rostralanteriorcingulate-lh,0.13541666666666666,0.20833333333333334,0.11805555555555555,0.1736111111111111,0.1875,0.1527777777777778,0.0,0.024305555555555556
rostralanteriorcingulate-rh,0.11504424778761062,0.2079646017699115,0.11061946902654868,0.1592920353982301,0.16371681415929204,0.1902654867256637,0.004424778761061947,0.048672566371681415
temporalpole-lh,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.9636363636363636,0.0
temporalpole-rh,0.0,0.25,0.05,0.06666666666666667,0.05,0.11666666666666667,0.0,0.4666666666666667
