,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
frontalpole-lh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
frontalpole-rh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
insula-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
medialorbitofrontal-lh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
medialorbitofrontal-rh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
rostralanteriorcingulate-lh,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.10784313725490197,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685
rostralanteriorcingulate-rh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707
