,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,rostralanteriorcingulate-rh,superiortemporal-lh
caudalanteriorcingulate-lh,0.18248175182481752,0.18248175182481752,0.1386861313868613,0.16058394160583941,0.1678832116788321,0.0,0.1678832116788321,0.0
caudalanteriorcingulate-rh,0.1796875,0.1875,0.1484375,0.15625,0.1640625,0.0,0.1640625,0.0
cuneus-rh,0.1792452830188679,0.1792452830188679,0.16981132075471697,0.1509433962264151,0.16037735849056603,0.0,0.16037735849056603,0.0
frontalpole-lh,0.17142857142857143,0.15714285714285714,0.12857142857142856,0.17857142857142858,0.18571428571428572,0.0,0.17857142857142858,0.0
frontalpole-rh,0.1773049645390071,0.16312056737588654,0.1347517730496454,0.1702127659574468,0.1773049645390071,0.0,0.1773049645390071,0.0
inferiortemporal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-rh,0.18115942028985507,0.16666666666666666,0.13768115942028986,0.16666666666666666,0.17391304347826086,0.0,0.17391304347826086,0.0
superiortemporal-lh,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.8125
