,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parsopercularis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6976744186046512,0.0,0.0,0.0,0.0,0.3023255813953488,0.0,0.0
frontalpole-rh,0.0,0.28695652173913044,0.14782608695652175,0.13043478260869565,0.09565217391304348,0.0,0.2608695652173913,0.0782608695652174
lateralorbitofrontal-lh,0.0,0.2079207920792079,0.31683168316831684,0.297029702970297,0.0,0.0297029702970297,0.13861386138613863,0.009900990099009901
medialorbitofrontal-rh,0.0,0.1792452830188679,0.29245283018867924,0.330188679245283,0.009433962264150943,0.07547169811320754,0.11320754716981132,0.0
parsopercularis-lh,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,0.25396825396825395,0.19047619047619047
parsorbitalis-rh,0.2,0.0,0.12727272727272726,0.21818181818181817,0.0,0.45454545454545453,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.23636363636363636,0.09090909090909091,0.07272727272727272,0.18181818181818182,0.0,0.3181818181818182,0.1
temporalpole-lh,0.02127659574468085,0.14893617021276595,0.0,0.0,0.2553191489361702,0.0,0.19148936170212766,0.3829787234042553
