,bankssts-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,transversetemporal-rh
bankssts-rh,0.5408450704225352,0.15492957746478872,0.04507042253521127,0.09859154929577464,0.0,0.014084507042253521,0.030985915492957747,0.11549295774647887
fusiform-lh,0.08814102564102565,0.3605769230769231,0.15705128205128205,0.25,0.017628205128205128,0.10256410256410256,0.02403846153846154,0.0
isthmuscingulate-rh,0.03587443946188341,0.21300448430493274,0.3609865470852018,0.18834080717488788,0.042600896860986545,0.13228699551569506,0.026905829596412557,0.0
parahippocampal-lh,0.06468531468531469,0.2867132867132867,0.15384615384615385,0.3618881118881119,0.0,0.10664335664335664,0.026223776223776224,0.0
parahippocampal-rh,0.0,0.03829787234042553,0.08936170212765958,0.0,0.8638297872340426,0.0,0.00851063829787234,0.0
pericalcarine-lh,0.009836065573770493,0.20327868852459016,0.18688524590163935,0.19344262295081968,0.0,0.380327868852459,0.02622950819672131,0.0
pericalcarine-rh,0.08411214953271028,0.14018691588785046,0.09345794392523364,0.14018691588785046,0.0,0.09345794392523364,0.4485981308411215,0.0
transversetemporal-rh,0.2132701421800948,0.0,0.0,0.0,0.0,0.0,0.0,0.7867298578199052
