,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1380952380952381,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11904761904761904,0.11428571428571428,0.11904761904761904,0.1380952380952381
caudalmiddlefrontal-rh,0.12745098039215685,0.12254901960784313,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12254901960784313,0.12745098039215685,0.12745098039215685
inferiorparietal-rh,0.1382488479262673,0.1152073732718894,0.14285714285714285,0.11059907834101383,0.11981566820276497,0.1152073732718894,0.11981566820276497,0.1382488479262673
parstriangularis-rh,0.12972972972972974,0.11891891891891893,0.12972972972972974,0.12432432432432433,0.12432432432432433,0.11891891891891893,0.12432432432432433,0.12972972972972974
precentral-rh,0.13,0.12,0.13,0.12,0.125,0.12,0.125,0.13
rostralmiddlefrontal-rh,0.12745098039215685,0.12254901960784313,0.12745098039215685,0.11764705882352941,0.12745098039215685,0.12254901960784313,0.12745098039215685,0.12745098039215685
superiortemporal-lh,0.12735849056603774,0.12264150943396226,0.1320754716981132,0.11320754716981132,0.12264150943396226,0.12264150943396226,0.1320754716981132,0.12735849056603774
superiortemporal-rh,0.1380952380952381,0.11428571428571428,0.14285714285714285,0.11428571428571428,0.11904761904761904,0.11428571428571428,0.11904761904761904,0.1380952380952381
