,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.12244897959183673,0.1292517006802721,0.12244897959183673,0.1292517006802721,0.11564625850340136,0.1292517006802721,0.1292517006802721,0.12244897959183673
caudalmiddlefrontal-rh,0.11842105263157894,0.13157894736842105,0.11842105263157894,0.13157894736842105,0.1118421052631579,0.13815789473684212,0.13157894736842105,0.11842105263157894
parstriangularis-rh,0.125,0.13157894736842105,0.125,0.13157894736842105,0.1118421052631579,0.125,0.13157894736842105,0.11842105263157894
postcentral-rh,0.11842105263157894,0.13157894736842105,0.11842105263157894,0.13157894736842105,0.1118421052631579,0.13815789473684212,0.13157894736842105,0.11842105263157894
rostralmiddlefrontal-rh,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12030075187969924,0.12781954887218044,0.12781954887218044,0.12781954887218044
superiortemporal-lh,0.11564625850340136,0.1292517006802721,0.11564625850340136,0.1292517006802721,0.11564625850340136,0.14285714285714285,0.1292517006802721,0.12244897959183673
superiortemporal-rh,0.11842105263157894,0.13157894736842105,0.11842105263157894,0.13157894736842105,0.1118421052631579,0.13815789473684212,0.13157894736842105,0.11842105263157894
supramarginal-lh,0.11678832116788321,0.13138686131386862,0.11678832116788321,0.13138686131386862,0.11678832116788321,0.13138686131386862,0.13138686131386862,0.12408759124087591
