,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21705426356589147,0.10077519379844961,0.1124031007751938,0.1124031007751938,0.10465116279069768,0.11627906976744186,0.06976744186046512,0.16666666666666666
parstriangularis-rh,0.125,0.16071428571428573,0.11607142857142858,0.13392857142857142,0.11607142857142858,0.13839285714285715,0.06696428571428571,0.14285714285714285
postcentral-rh,0.07886435331230283,0.07886435331230283,0.17981072555205047,0.17665615141955837,0.17665615141955837,0.14511041009463724,0.07570977917981073,0.08832807570977919
precentral-lh,0.08035714285714286,0.08333333333333333,0.16964285714285715,0.17559523809523808,0.1636904761904762,0.1488095238095238,0.08333333333333333,0.09523809523809523
rostralmiddlefrontal-lh,0.07590759075907591,0.07590759075907591,0.18151815181518152,0.1782178217821782,0.18151815181518152,0.1419141914191419,0.07920792079207921,0.0858085808580858
rostralmiddlefrontal-rh,0.08536585365853659,0.09451219512195122,0.1402439024390244,0.1524390243902439,0.13109756097560976,0.17682926829268292,0.0975609756097561,0.12195121951219512
superiortemporal-lh,0.09216589861751152,0.06451612903225806,0.11059907834101383,0.12903225806451613,0.11059907834101383,0.14285714285714285,0.22119815668202766,0.12903225806451613
superiortemporal-rh,0.15140845070422534,0.1056338028169014,0.1056338028169014,0.11971830985915492,0.09859154929577464,0.1443661971830986,0.0880281690140845,0.18661971830985916
