,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.12605042016806722,0.13445378151260504,0.08403361344537816,0.13445378151260504,0.13445378151260504,0.13445378151260504,0.12605042016806722,0.12605042016806722
caudalmiddlefrontal-rh,0.08917197452229299,0.15286624203821655,0.06369426751592357,0.1464968152866242,0.1464968152866242,0.15286624203821655,0.10828025477707007,0.14012738853503184
parstriangularis-rh,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267
postcentral-rh,0.08917197452229299,0.15286624203821655,0.06369426751592357,0.1464968152866242,0.1464968152866242,0.15286624203821655,0.10828025477707007,0.14012738853503184
rostralmiddlefrontal-rh,0.09259259259259259,0.15432098765432098,0.06172839506172839,0.14814814814814814,0.14814814814814814,0.15432098765432098,0.10493827160493827,0.13580246913580246
superiortemporal-lh,0.09580838323353294,0.1497005988023952,0.059880239520958084,0.1437125748502994,0.1497005988023952,0.16766467065868262,0.10179640718562874,0.1317365269461078
superiortemporal-rh,0.10483870967741936,0.13709677419354838,0.08064516129032258,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.12903225806451613,0.13709677419354838
supramarginal-lh,0.08783783783783784,0.14864864864864866,0.06756756756756757,0.14864864864864866,0.14864864864864866,0.14864864864864866,0.10810810810810811,0.14189189189189189
