,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.14035087719298245,0.14912280701754385,0.02631578947368421,0.14912280701754385,0.14912280701754385,0.14035087719298245,0.10526315789473684,0.14035087719298245
caudalmiddlefrontal-rh,0.12142857142857143,0.15,0.02142857142857143,0.15714285714285714,0.15714285714285714,0.14285714285714285,0.11428571428571428,0.1357142857142857
inferiorparietal-rh,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
parstriangularis-rh,0.11805555555555555,0.14583333333333334,0.020833333333333332,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.1111111111111111,0.13194444444444445
precentral-rh,0.11409395973154363,0.1476510067114094,0.020134228187919462,0.16778523489932887,0.16778523489932887,0.14093959731543623,0.11409395973154363,0.12751677852348994
rostralmiddlefrontal-rh,0.12318840579710146,0.15217391304347827,0.021739130434782608,0.15217391304347827,0.15217391304347827,0.14492753623188406,0.11594202898550725,0.13768115942028986
superiortemporal-lh,0.11965811965811966,0.1452991452991453,0.02564102564102564,0.1452991452991453,0.1452991452991453,0.1452991452991453,0.13675213675213677,0.13675213675213677
superiortemporal-rh,0.13385826771653545,0.14960629921259844,0.023622047244094488,0.14960629921259844,0.14960629921259844,0.14173228346456693,0.11023622047244094,0.14173228346456693
