,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1388888888888889,0.12654320987654322,0.10185185185185185,0.12654320987654322,0.12962962962962962,0.12345679012345678,0.11419753086419752,0.1388888888888889
caudalmiddlefrontal-rh,0.11944444444444445,0.14166666666666666,0.08611111111111111,0.12777777777777777,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.125
inferiorparietal-rh,0.13095238095238096,0.12698412698412698,0.1388888888888889,0.10714285714285714,0.11507936507936507,0.11904761904761904,0.13095238095238096,0.13095238095238096
parstriangularis-rh,0.12312312312312312,0.12912912912912913,0.08108108108108109,0.15315315315315314,0.14114114114114115,0.12612612612612611,0.11711711711711711,0.12912912912912913
precentral-rh,0.12181303116147309,0.13314447592067988,0.08498583569405099,0.1388101983002833,0.141643059490085,0.13031161473087818,0.12181303116147309,0.1274787535410765
rostralmiddlefrontal-rh,0.12078651685393259,0.1404494382022472,0.08707865168539326,0.12640449438202248,0.13202247191011235,0.1348314606741573,0.13202247191011235,0.12640449438202248
superiortemporal-lh,0.11884057971014493,0.1391304347826087,0.09565217391304348,0.11884057971014493,0.1246376811594203,0.13333333333333333,0.14492753623188406,0.1246376811594203
superiortemporal-rh,0.1348973607038123,0.12903225806451613,0.09970674486803519,0.12609970674486803,0.12903225806451613,0.12609970674486803,0.11730205278592376,0.1378299120234604
