,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.13358070500927643,0.1280148423005566,0.13358070500927643,0.13172541743970315,0.13358070500927643,0.13543599257884972,0.12430426716141002,0.07977736549165121
parstriangularis-rh,0.1270718232044199,0.13812154696132597,0.141804788213628,0.1270718232044199,0.14548802946593,0.13075506445672191,0.1141804788213628,0.07550644567219153
postcentral-rh,0.12454873646209386,0.13176895306859207,0.1407942238267148,0.1299638989169675,0.14259927797833935,0.13357400722021662,0.11913357400722022,0.0776173285198556
precentral-lh,0.12456140350877193,0.11929824561403508,0.12631578947368421,0.14385964912280702,0.12456140350877193,0.14210526315789473,0.12105263157894737,0.09824561403508772
precentral-rh,0.12477718360071301,0.1354723707664884,0.14260249554367202,0.1265597147950089,0.15151515151515152,0.13012477718360071,0.11586452762923351,0.07308377896613191
rostralmiddlefrontal-lh,0.12199312714776632,0.12199312714776632,0.12714776632302405,0.14261168384879724,0.12886597938144329,0.14432989690721648,0.11855670103092783,0.09450171821305842
rostralmiddlefrontal-rh,0.12596899224806202,0.1182170542635659,0.12596899224806202,0.1375968992248062,0.12403100775193798,0.13953488372093023,0.13372093023255813,0.09496124031007752
superiortemporal-lh,0.11221945137157108,0.10723192019950124,0.10723192019950124,0.1371571072319202,0.10723192019950124,0.13216957605985039,0.11970074812967581,0.1770573566084788
