,fusiform-rh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
fusiform-rh,0.18292682926829268,0.18495934959349594,0.1402439024390244,0.0,0.17479674796747968,0.13211382113821138,0.06504065040650407,0.11991869918699187
insula-lh,0.1346153846153846,0.21301775147928995,0.15828402366863906,0.0,0.1834319526627219,0.09615384615384616,0.07100591715976332,0.14349112426035504
insula-rh,0.1111111111111111,0.17412935323383086,0.23051409618573798,0.0,0.1824212271973466,0.1077943615257048,0.014925373134328358,0.1791044776119403
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.13166144200626959,0.19122257053291536,0.1755485893416928,0.0,0.19905956112852666,0.10188087774294671,0.04075235109717868,0.15987460815047022
parahippocampal-rh,0.16494845360824742,0.16752577319587628,0.16752577319587628,0.0,0.16752577319587628,0.16494845360824742,0.015463917525773196,0.15206185567010308
rostralanteriorcingulate-rh,0.1349206349206349,0.1984126984126984,0.04365079365079365,0.0,0.1111111111111111,0.031746031746031744,0.47619047619047616,0.003968253968253968
temporalpole-rh,0.10877862595419847,0.18129770992366412,0.20610687022900764,0.0,0.19083969465648856,0.10877862595419847,0.0,0.20419847328244276
