,fusiform-rh,insula-lh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
fusiform-rh,0.19924812030075187,0.19924812030075187,0.11654135338345864,0.0,0.18045112781954886,0.10526315789473684,0.12030075187969924,0.07894736842105263
insula-lh,0.1806020066889632,0.23076923076923078,0.10367892976588629,0.0,0.1605351170568562,0.09364548494983277,0.1605351170568562,0.07023411371237458
insula-rh,0.16853932584269662,0.16853932584269662,0.16853932584269662,0.0,0.16853932584269662,0.15730337078651685,0.05056179775280899,0.11797752808988764
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.1902834008097166,0.1902834008097166,0.12550607287449392,0.0,0.1902834008097166,0.11336032388663968,0.10526315789473684,0.08502024291497975
parahippocampal-rh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.037037037037037035,0.12962962962962962
rostralanteriorcingulate-rh,0.1619047619047619,0.23809523809523808,0.05238095238095238,0.0,0.13333333333333333,0.0380952380952381,0.37142857142857144,0.004761904761904762
temporalpole-rh,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
