,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.14538310412573674,0.12770137524557956,0.0550098231827112,0.13948919449901767,0.137524557956778,0.14341846758349705,0.11787819253438114,0.13359528487229863
inferiorparietal-rh,0.13417190775681342,0.13626834381551362,0.05660377358490566,0.14046121593291405,0.129979035639413,0.14046121593291405,0.12578616352201258,0.13626834381551362
parsopercularis-lh,0.11255411255411256,0.10822510822510822,0.21212121212121213,0.11688311688311688,0.10822510822510822,0.11255411255411256,0.12121212121212122,0.10822510822510822
precentral-lh,0.13663366336633664,0.13267326732673268,0.055445544554455446,0.14257425742574256,0.12871287128712872,0.14257425742574256,0.12475247524752475,0.13663366336633664
rostralmiddlefrontal-rh,0.14777327935222673,0.12753036437246965,0.05465587044534413,0.13765182186234817,0.1417004048582996,0.1417004048582996,0.11538461538461539,0.13360323886639677
superiorfrontal-rh,0.1388888888888889,0.13095238095238096,0.05555555555555555,0.14285714285714285,0.13095238095238096,0.14484126984126985,0.12103174603174603,0.1349206349206349
superiorparietal-lh,0.12933025404157045,0.13394919168591224,0.06466512702078522,0.13856812933025403,0.12471131639722864,0.13625866050808313,0.14087759815242495,0.13163972286374134
supramarginal-lh,0.13701431492842536,0.13496932515337423,0.05521472392638037,0.1411042944785276,0.12883435582822086,0.14314928425357873,0.12269938650306748,0.13701431492842536
