,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.13793103448275862,0.14285714285714285,0.019704433497536946,0.14285714285714285,0.1330049261083744,0.13793103448275862,0.14285714285714285,0.14285714285714285
inferiorparietal-rh,0.13647642679900746,0.141439205955335,0.017369727047146403,0.14640198511166252,0.1315136476426799,0.13895781637717122,0.141439205955335,0.14640198511166252
parsopercularis-lh,0.0970873786407767,0.08737864077669903,0.2912621359223301,0.10679611650485436,0.08737864077669903,0.11650485436893204,0.0970873786407767,0.11650485436893204
precentral-lh,0.1366906474820144,0.13908872901678657,0.02158273381294964,0.14628297362110312,0.12949640287769784,0.13908872901678657,0.14148681055155876,0.14628297362110312
rostralmiddlefrontal-rh,0.1394736842105263,0.14210526315789473,0.018421052631578946,0.14210526315789473,0.1368421052631579,0.1368421052631579,0.14210526315789473,0.14210526315789473
superiorfrontal-lh,0.13691931540342298,0.13691931540342298,0.02444987775061125,0.14425427872860636,0.13202933985330073,0.14180929095354522,0.1393643031784841,0.14425427872860636
superiorfrontal-rh,0.13701923076923078,0.14182692307692307,0.019230769230769232,0.1466346153846154,0.12980769230769232,0.13701923076923078,0.14182692307692307,0.1466346153846154
superiorparietal-lh,0.13539192399049882,0.1377672209026128,0.023752969121140142,0.14726840855106887,0.12826603325415678,0.14014251781472684,0.14014251781472684,0.14726840855106887
