,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3352601156069364,0.10404624277456648,0.09248554913294797,0.06358381502890173,0.028901734104046242,0.27167630057803466,0.06936416184971098,0.03468208092485549
parstriangularis-rh,0.14049586776859505,0.2644628099173554,0.09090909090909091,0.09917355371900827,0.0,0.256198347107438,0.09917355371900827,0.049586776859504134
postcentral-lh,0.10144927536231885,0.06521739130434782,0.2608695652173913,0.2246376811594203,0.11594202898550725,0.07246376811594203,0.15942028985507245,0.0
postcentral-rh,0.060240963855421686,0.060240963855421686,0.18674698795180722,0.3253012048192771,0.07228915662650602,0.060240963855421686,0.22289156626506024,0.012048192771084338
precentral-lh,0.08571428571428572,0.0,0.2714285714285714,0.18571428571428572,0.34285714285714286,0.04285714285714286,0.05714285714285714,0.014285714285714285
rostralmiddlefrontal-rh,0.2513089005235602,0.16753926701570682,0.06806282722513089,0.05759162303664921,0.020942408376963352,0.3403141361256545,0.06282722513089005,0.031413612565445025
superiortemporal-lh,0.06666666666666667,0.06060606060606061,0.14545454545454545,0.21212121212121213,0.03636363636363636,0.06666666666666667,0.4121212121212121,0.0
superiortemporal-rh,0.22580645161290322,0.22580645161290322,0.0,0.06451612903225806,0.0,0.22580645161290322,0.0,0.25806451612903225
