,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.3842364532019704,0.10837438423645321,0.14285714285714285,0.3645320197044335,0.0,0.0,0.0,0.0
parstriangularis-rh,0.1774193548387097,0.2903225806451613,0.20161290322580644,0.1693548387096774,0.04838709677419355,0.04032258064516129,0.03225806451612903,0.04032258064516129
precentral-rh,0.22131147540983606,0.21311475409836064,0.26229508196721313,0.1721311475409836,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
rostralmiddlefrontal-rh,0.35175879396984927,0.09547738693467336,0.10552763819095477,0.4472361809045226,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.05084745762711865,0.03389830508474576,0.0,0.3135593220338983,0.288135593220339,0.2627118644067797,0.05084745762711865
superiortemporal-lh,0.0,0.05309734513274336,0.02654867256637168,0.0,0.3008849557522124,0.3185840707964602,0.24778761061946902,0.05309734513274336
superiortemporal-rh,0.0,0.044642857142857144,0.026785714285714284,0.0,0.2767857142857143,0.25,0.3482142857142857,0.05357142857142857
supramarginal-rh,0.0,0.17647058823529413,0.08823529411764706,0.0,0.20588235294117646,0.14705882352941177,0.17647058823529413,0.20588235294117646
