,frontalpole-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.35564053537284895,0.0,0.0,0.21032504780114722,0.18929254302103252,0.0,0.12810707456978968,0.11663479923518165
inferiortemporal-rh,0.0,0.5781637717121588,0.27543424317617865,0.0,0.0,0.14640198511166252,0.0,0.0
insula-rh,0.0,0.33630952380952384,0.44345238095238093,0.0,0.0,0.22023809523809523,0.0,0.0
medialorbitofrontal-lh,0.17880794701986755,0.0,0.0,0.326158940397351,0.12086092715231789,0.0,0.21357615894039736,0.1605960264900662
medialorbitofrontal-rh,0.1744186046511628,0.0,0.0,0.1375968992248062,0.42054263565891475,0.0,0.1298449612403101,0.1375968992248062
parahippocampal-rh,0.0,0.22112211221122113,0.2607260726072607,0.0,0.0,0.5181518151815182,0.0,0.0
rostralanteriorcingulate-lh,0.11254612546125461,0.0,0.0,0.22693726937269373,0.11992619926199262,0.0,0.35424354243542433,0.1863468634686347
rostralanteriorcingulate-rh,0.11974789915966387,0.0,0.0,0.20798319327731093,0.14915966386554622,0.0,0.22058823529411764,0.3025210084033613
