,frontalpole-lh,frontalpole-rh,fusiform-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.47101449275362317,0.21739130434782608,0.18840579710144928,0.0,0.10144927536231885,0.0,0.014492753623188406,0.007246376811594203
frontalpole-rh,0.20869565217391303,0.6173913043478261,0.034782608695652174,0.0,0.0,0.0,0.0,0.1391304347826087
fusiform-rh,0.26851851851851855,0.05555555555555555,0.48148148148148145,0.0,0.09259259259259259,0.10185185185185185,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.011494252873563218,0.40804597701149425,0.19540229885057472,0.0,0.3160919540229885,0.06896551724137931
medialorbitofrontal-lh,0.11931818181818182,0.005681818181818182,0.07954545454545454,0.14772727272727273,0.4090909090909091,0.0,0.23863636363636365,0.0
parahippocampal-rh,0.0,0.0,0.11711711711711711,0.0,0.0,0.7297297297297297,0.0,0.15315315315315314
rostralanteriorcingulate-rh,0.03260869565217391,0.0,0.0,0.27717391304347827,0.2717391304347826,0.0,0.3858695652173913,0.03260869565217391
temporalpole-lh,0.0,0.11965811965811966,0.0,0.10256410256410256,0.017094017094017096,0.1794871794871795,0.06837606837606838,0.5128205128205128
