,F7,FT10,F8,AF7,AF3,F6,AF8,AF4
F7,0.5333333333333333,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6341463414634146,0.0,0.0,0.0,0.36585365853658536,0.0
AF7,0.5072463768115942,0.0,0.0,0.4927536231884058,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5084745762711864,0.0,0.0,0.0,0.4915254237288136,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
