,F7,FT9,T8,F8,AF7,AFz,F5,AF8
F7,0.3793103448275862,0.22988505747126436,0.0,0.0,0.39080459770114945,0.0,0.0,0.0
FT9,0.3389830508474576,0.3220338983050847,0.0,0.0,0.3389830508474576,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.32,0.2,0.0,0.0,0.48,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
