,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.11294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294117647058823,0.0,0.06823529411764706,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988235294117647,0.08470588235294117,0.0,0.10352941176470588,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05411764705882353,0.0,0.0,0.05176470588235294,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0
Fz,0.0,0.0344,0.032,0.0008,0.0288,0.0344,0.0312,0.0288,0.0,0.0328,0.0,0.0024,0.0,0.0,0.0288,0.0344,0.0096,0.0344,0.02,0.0144,0.0224,0.0008,0.0144,0.032,0.0,0.0312,0.0296,0.0128,0.0312,0.0328,0.0,0.0,0.0328,0.0008,0.0,0.0224,0.0,0.0184,0.0,0.0024,0.028,0.036,0.036,0.036,0.0,0.036,0.0,0.0,0.0224,0.0,0.0104,0.0024,0.0312,0.0,0.0184,0.032,0.012,0.02,0.0,0.0168,0.0112,0.0
F3,0.0,0.03420195439739414,0.03175895765472313,0.0008143322475570033,0.029315960912052116,0.03420195439739414,0.030944625407166124,0.029315960912052116,0.0,0.03257328990228013,0.0,0.0024429967426710096,0.0,0.0,0.029315960912052116,0.03420195439739414,0.009771986970684038,0.03420195439739414,0.02035830618892508,0.014657980456026058,0.02280130293159609,0.0008143322475570033,0.014657980456026058,0.03175895765472313,0.0,0.030944625407166124,0.03013029315960912,0.013029315960912053,0.030944625407166124,0.03257328990228013,0.0,0.0,0.03257328990228013,0.0008143322475570033,0.0,0.02280130293159609,0.0,0.018729641693811076,0.0,0.0024429967426710096,0.028501628664495113,0.03501628664495114,0.03501628664495114,0.03501628664495114,0.0,0.03501628664495114,0.0,0.0,0.02280130293159609,0.0,0.010586319218241042,0.0024429967426710096,0.030944625407166124,0.0,0.018729641693811076,0.03175895765472313,0.012214983713355049,0.02035830618892508,0.0,0.01710097719869707,0.011400651465798045,0.0
F7,0.0,0.024096385542168676,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.0,0.024096385542168676,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.0,0.0,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.024096385542168676,0.0
FT9,0.0,0.032,0.03111111111111111,0.0008888888888888889,0.029333333333333333,0.032,0.03111111111111111,0.029333333333333333,0.0,0.03111111111111111,0.0,0.0026666666666666666,0.0,0.0,0.030222222222222223,0.032,0.010666666666666666,0.032,0.022222222222222223,0.016,0.024,0.0008888888888888889,0.016,0.03111111111111111,0.0,0.03111111111111111,0.030222222222222223,0.014222222222222223,0.03111111111111111,0.03111111111111111,0.0,0.0,0.03111111111111111,0.0008888888888888889,0.0,0.024,0.0,0.020444444444444446,0.0,0.0026666666666666666,0.029333333333333333,0.03288888888888889,0.03288888888888889,0.03288888888888889,0.0,0.03288888888888889,0.0,0.0,0.024,0.0,0.011555555555555555,0.0026666666666666666,0.03111111111111111,0.0,0.020444444444444446,0.03111111111111111,0.013333333333333334,0.022222222222222223,0.0,0.018666666666666668,0.012444444444444444,0.0
FC5,0.0,0.0344,0.032,0.0008,0.0288,0.0344,0.0312,0.0288,0.0,0.0328,0.0,0.0024,0.0,0.0,0.0288,0.0344,0.0096,0.0344,0.02,0.0144,0.0224,0.0008,0.0144,0.032,0.0,0.0312,0.0296,0.0128,0.0312,0.0328,0.0,0.0,0.0328,0.0008,0.0,0.0224,0.0,0.0184,0.0,0.0024,0.028,0.036,0.036,0.036,0.0,0.036,0.0,0.0,0.0224,0.0,0.0104,0.0024,0.0312,0.0,0.0184,0.032,0.012,0.02,0.0,0.0168,0.0112,0.0
FC1,0.0,0.0333889816360601,0.03171953255425709,0.0008347245409015025,0.02921535893155259,0.0333889816360601,0.030884808013355594,0.02921535893155259,0.0,0.0325542570951586,0.0,0.0025041736227045075,0.0,0.0,0.03005008347245409,0.0333889816360601,0.01001669449081803,0.0333889816360601,0.020868113522537562,0.015025041736227046,0.02337228714524207,0.0008347245409015025,0.015025041736227046,0.03171953255425709,0.0,0.030884808013355594,0.03005008347245409,0.01335559265442404,0.030884808013355594,0.0325542570951586,0.0,0.0,0.0325542570951586,0.0008347245409015025,0.0,0.02337228714524207,0.0,0.019198664440734557,0.0,0.0025041736227045075,0.028380634390651086,0.034223706176961605,0.034223706176961605,0.034223706176961605,0.0,0.034223706176961605,0.0,0.0,0.02337228714524207,0.0,0.010851419031719533,0.0025041736227045075,0.030884808013355594,0.0,0.019198664440734557,0.03171953255425709,0.012520868113522538,0.020868113522537562,0.0,0.017529215358931552,0.011686143572621035,0.0
C3,0.0,0.032,0.03111111111111111,0.0008888888888888889,0.029333333333333333,0.032,0.03111111111111111,0.029333333333333333,0.0,0.03111111111111111,0.0,0.0026666666666666666,0.0,0.0,0.030222222222222223,0.032,0.010666666666666666,0.032,0.022222222222222223,0.016,0.024,0.0008888888888888889,0.016,0.03111111111111111,0.0,0.03111111111111111,0.030222222222222223,0.014222222222222223,0.03111111111111111,0.03111111111111111,0.0,0.0,0.03111111111111111,0.0008888888888888889,0.0,0.024,0.0,0.020444444444444446,0.0,0.0026666666666666666,0.029333333333333333,0.03288888888888889,0.03288888888888889,0.03288888888888889,0.0,0.03288888888888889,0.0,0.0,0.024,0.0,0.011555555555555555,0.0026666666666666666,0.03111111111111111,0.0,0.020444444444444446,0.03111111111111111,0.013333333333333334,0.022222222222222223,0.0,0.018666666666666668,0.012444444444444444,0.0
T7,0.09116809116809117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08262108262108261,0.0,0.07977207977207977,0.0,0.0,0.09116809116809117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831908831908832,0.08831908831908832,0.0,0.08831908831908832,0.0,0.0,0.08831908831908832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06552706552706553,0.0,0.0,0.06267806267806268,0.0,0.0,0.0,0.08831908831908832,0.0,0.0,0.0,0.0,0.02849002849002849,0.0,0.0,0.0
TP9,0.0,0.033884297520661154,0.03140495867768595,0.0008264462809917355,0.028925619834710745,0.033884297520661154,0.030578512396694214,0.028925619834710745,0.0,0.032231404958677684,0.0,0.0024793388429752068,0.0,0.0,0.02975206611570248,0.033884297520661154,0.009917355371900827,0.033884297520661154,0.02066115702479339,0.01487603305785124,0.023140495867768594,0.0008264462809917355,0.01487603305785124,0.03140495867768595,0.0,0.030578512396694214,0.02975206611570248,0.013223140495867768,0.030578512396694214,0.032231404958677684,0.0,0.0,0.032231404958677684,0.0008264462809917355,0.0,0.023140495867768594,0.0,0.019008264462809916,0.0,0.0024793388429752068,0.02809917355371901,0.03553719008264463,0.03553719008264463,0.03553719008264463,0.0,0.03553719008264463,0.0,0.0,0.023140495867768594,0.0,0.010743801652892562,0.0024793388429752068,0.030578512396694214,0.0,0.019008264462809916,0.03140495867768595,0.012396694214876033,0.02066115702479339,0.0,0.017355371900826446,0.011570247933884297,0.0
