,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.20554126446442367,0.0,0.0,0.01056338028169014,0.02112676056338028,0.002012072434607646,0.0,0.009054325955734407,0.0,0.04852320675105485,0.0005030181086519115,0.03420523138832998,0.018108651911468814,0.014767932489451477,0.0,0.0,0.002109704641350211,0.0,0.03983606279024357,0.02112676056338028,0.09074701372793724,0.019114688128772636,0.0025150905432595573,0.001006036217303823,0.0,0.004024144869215292,0.008048289738430584,0.0,0.02012072434607646,0.09587482702119893,0.09175304994524106,0.022132796780684104,0.0,0.024242501422034313,0.0,0.0,0.019617706237424547,0.0,0.0,0.012770717129782918,0.02062374245472837,0.0,0.0,0.028657175118219868,0.021517289390350542,0.023739483313382402,0.006329113924050633,0.0,0.002109704641350211,0.008438818565400843,0.0,0.006329113924050633,0.0,0.009054325955734407,0.0,0.0,0.008438818565400843,0.0,0.016877637130801686,0.008438818565400843,0.0,0.0
Fz,0.0,0.09167612303676584,0.02239150507848569,0.032692396729013196,0.02891945793378532,0.0,0.04135644094551471,0.0,0.03988447941044665,0.011352885525070956,0.0,0.004730368968779565,0.0,0.006385998107852412,0.0,0.013260102155004103,0.0,0.0,0.0,0.02062056500610187,0.03074739829706717,0.0,0.0,0.0,0.004966887417218543,0.0,0.004966887417218543,0.049859748709522145,0.01885137206907125,0.011352885525070956,0.0,0.004966887417218543,0.0369761542231319,0.0,0.0,0.006385998107852412,0.0,0.02831582266925592,0.0,0.04985035785699872,0.0280244878491104,0.03594119491828211,0.004966887417218543,0.0,0.049844679667100836,0.0,0.044279835175250776,0.020372690177867116,0.024548562063925933,0.0,0.01061865189289012,0.007848568790397045,0.041577890351532365,0.004966887417218543,0.043102921122953775,0.014427625354777672,0.052107656733328615,0.010416202583838473,0.011352885525070956,0.02227619414517472,0.0,0.012815456207615587
F3,0.0,0.02968176254589963,0.24287254681554385,0.014075887392900856,0.009791921664626682,0.0,0.02692778457772338,0.0,0.014993880048959608,0.0,0.0,0.0,0.0,0.017006802721088437,0.0,0.0,0.0,0.0,0.0,0.0,0.009179926560587515,0.0,0.0,0.0,0.0,0.0,0.0,0.037943696450428395,0.02876376988984088,0.0,0.0,0.0,0.03457772337821297,0.0,0.0,0.0,0.008567931456548347,0.014993880048959608,0.0,0.015299877600979192,0.008873929008567932,0.013769889840881273,0.0,0.0,0.03774386131441561,0.0,0.11154963821513918,0.011015911872705019,0.1566270326980241,0.0,0.017747858017135864,0.01591187270501836,0.07638281750888849,0.0,0.021113831089351286,0.0,0.0245859665775735,0.0,0.0,0.0,0.0,0.0
F7,0.005982905982905983,0.03269230769230769,0.008633633633633633,0.09431643181643182,0.0651969276969277,0.01271945021945022,0.007882882882882882,0.01707957957957958,0.037693462693462694,0.0,0.012012012012012012,0.020126857626857626,0.007695195195195195,0.0,0.007122507122507123,0.03020809270809271,0.007122507122507123,0.008445945945945946,0.005982905982905983,0.04664279664279664,0.01680911680911681,0.01295045045045045,0.008258258258258258,0.029081966581966583,0.0,0.0,0.023073073073073075,0.03234003234003234,0.015367290367290367,0.007882882882882882,0.012746400246400245,0.03293678293678294,0.017454954954954954,0.02155135905135905,0.012769500269500269,0.007882882882882882,0.01283013783013783,0.013888888888888888,0.009112959112959113,0.018075768075768075,0.005442942942942943,0.0002849002849002849,0.01812870562870563,0.018518518518518517,0.0310031185031185,0.012106337106337108,0.018826518826518826,0.023565873565873568,0.009243859243859245,0.0,0.0,0.0,0.026622776622776623,0.009971509971509971,0.017505967505967505,0.01282051282051282,0.008298683298683298,0.020561908061908062,0.0,0.014238276738276738,0.012407599907599907,0.007882882882882882
FT9,0.00929368029739777,0.02394339888414593,0.005271828665568369,0.05511894992130228,0.08753636324663315,0.010074915943484624,0.005436573311367381,0.023558484349258647,0.042260370032397736,0.0,0.003624382207578254,0.017045176166532953,0.006425041186161449,0.0,0.008364312267657992,0.029945860867328502,0.014624608808020429,0.006589785831960461,0.018295535971289113,0.03817536118273182,0.016263940520446097,0.022287454909574175,0.016803953871499175,0.030013458228964437,0.0,0.0,0.01843922821114262,0.022029620352394308,0.016639591996717357,0.0,0.016124305653374815,0.05382204516085569,0.011532125205930808,0.024944804419321058,0.020069296864952263,0.0,0.021594869031068758,0.01186161449752883,0.007286811854265294,0.0197952328166435,0.0047775947281713345,0.0,0.013023324534703552,0.01231818376683427,0.033777858074631156,0.014312114549585689,0.02269747922318919,0.01921234911166502,0.01083104181084375,0.0,0.0,0.005107084019769358,0.028480536859317875,0.008131970260223048,0.015110345228835826,0.007202602230483271,0.006839122872558686,0.028771213169772724,0.0,0.018819702602230485,0.015494494221688724,0.0
FC5,0.00327653997378768,0.0,0.0,0.0209112485834051,0.019752768509262372,0.08798648571501451,0.002621231979030144,0.014166252670729292,0.030230712141842902,0.0117627481394476,0.005752620320985525,0.016913809082483782,0.041532193903145595,0.0,0.02029572063837566,0.028351332540566543,0.025856424994260743,0.02322820873169055,0.011121408711770158,0.009174311926605505,0.0,0.016682113067655237,0.026326801307457876,0.029484001132061264,0.03124404058415333,0.03021188494273495,0.05185800162035378,0.016085412321733755,0.003243744207599629,0.02939047246552497,0.001310615989515072,0.0159870250231696,0.04454211644440449,0.02226164462264827,0.01243202470128523,0.03772454471581254,0.021606336627890736,0.0,0.024592573338013818,0.0,0.0,0.0,0.014166252670729292,0.037797120531728685,0.0,0.00640792831574306,0.0,0.00986939997109114,0.0,0.008804448563484708,0.0,0.0,0.0,0.010484927916120577,0.0,0.008181936334915223,0.022935779816513763,0.008956584478857055,0.028152432291926047,0.001774008019172162,0.026280036974189735,0.028271772441110343
FC1,0.0,0.05250314999171789,0.024207011686143573,0.011686143572621035,0.009181969949916527,0.0013377926421404682,0.08532410948757033,0.0,0.011407902058987202,0.02374581939799331,0.012040133779264214,0.0,0.0,0.017391304347826087,0.0,0.018338442182530158,0.011036789297658863,0.0,0.0,0.013077351140790205,0.01019927303588478,0.0,0.0,0.0,0.021070234113712373,0.0,0.0,0.046870946188649606,0.03141300160244778,0.025752508361204015,0.0,0.0,0.04633958864923516,0.0,0.0,0.025752508361204015,0.0,0.022722932870279898,0.0,0.035257759588165336,0.039431382292672845,0.04214921561949217,0.01906354515050167,0.001003344481605351,0.03425162338568741,0.0013377926421404682,0.046823114704366064,0.022056828270082242,0.016028386217832397,0.0,0.017529215358931552,0.012520868113522538,0.015025041736227046,0.0,0.04120486950566068,0.0013377926421404682,0.047615591202729186,0.0002782415136338342,0.038461538461538464,0.012520868113522538,0.0,0.03470406828177025
C3,0.009368836291913214,0.0,0.0,0.016569555717407137,0.025855790240349598,0.01133439925529118,0.0,0.09782635240644093,0.008011653313911144,0.004005826656955572,0.008504749960853946,0.020968997760414644,0.026317282732207938,0.0,0.0065549890750182084,0.01747997086671522,0.030861457439977244,0.027948128962191374,0.034176302342586166,0.024064409268062133,0.0,0.020870593913901662,0.03647550462498078,0.04202957574294904,0.016879491920110443,0.01827510267759021,0.02428384266302357,0.01056081573197378,0.003535355711948238,0.0073964497041420114,0.006008739985433357,0.04026189788697492,0.0,0.009673026284601163,0.04287893741084396,0.01775147928994083,0.018321431495839025,0.025398966544128737,0.0122221887026638,0.006903353057199211,0.024161735700197237,0.0,0.017844136926438457,0.03099721165159005,0.0,0.014384559359067736,0.013806706114398421,0.01811564534966406,0.0,0.0,0.0,0.005644573925710124,0.0,0.04542594500015084,0.0,0.012381646030589949,0.0,0.030043699927166788,0.0,0.013806706114398421,0.03707490615720769,0.0067370721048798255
T7,0.0,0.041268632189368534,0.013011152416356878,0.03557255309814726,0.04955151575295391,0.014664167390886764,0.01088688263409453,0.01168348380244291,0.10433669872558551,0.0030064754856614245,0.007434944237918215,0.004625346901017576,0.009824747742963356,0.0,0.0,0.0030064754856614245,0.01009028146574615,0.0,0.01168348380244291,0.022947050954472144,0.017113783533765033,0.01741370645283792,0.021242697822623474,0.01168348380244291,0.0,0.01168348380244291,0.021739130434782608,0.02507132073673449,0.009559214020180564,0.0064754856614246065,0.00046253469010175765,0.04094328582875261,0.01893837603407085,0.0,0.012146018492544668,0.011100832562442183,0.009481961147086031,0.01486988847583643,0.012377285837595547,0.02127659574468085,0.023975042286429583,0.004625346901017576,0.009653415854303782,0.011691958282957254,0.03873316587432321,0.011777685636566131,0.029079872838577603,0.03541853862619091,0.0032377428307123032,0.022039298990971852,0.0,0.019118428040361127,0.029139685476410732,0.008094357076780759,0.009944495837187789,0.01179463459759482,0.031932211033724504,0.012737021394501561,0.006244218316373728,0.022201665124884366,0.018150494983353173,0.0032377428307123032
TP9,0.013333333333333334,0.01642710472279261,0.0,0.0,0.0,0.013782340862422998,0.0242984257357974,0.014666666666666666,0.004449007529089665,0.09409445585215606,0.023044490075290896,0.009333333333333334,0.03133333333333333,0.0220848733744011,0.010360027378507872,0.01026694045174538,0.01,0.0,0.017693360711841206,0.0,0.02363586584531143,0.0,0.0,0.010360027378507872,0.050769336071184126,0.009333333333333334,0.014809034907597537,0.018480492813141684,0.015400410677618069,0.059627652292950035,0.0,0.0,0.04930321697467488,0.003026694045174538,0.004666666666666667,0.02781382614647502,0.034,0.011293634496919919,0.002053388090349076,0.019436002737850788,0.01676933607118412,0.015311430527036277,0.010609171800136893,0.01911567419575633,0.016084873374401096,0.025333333333333333,0.01603148528405202,0.0,0.0006666666666666666,0.013026694045174538,0.0016933607118412046,0.003026694045174538,0.0013333333333333333,0.024666666666666667,0.01642710472279261,0.023333333333333334,0.03379192334017796,0.0,0.05768104038329912,0.004,0.0,0.03192060232717317
CP5,0.001584786053882726,0.0,0.0,0.018038331454340473,0.0062006764374295375,0.007785462491312263,0.02694136291600634,0.013986138928741801,0.007891770011273957,0.014055372817792485,0.1091041224090892,0.010146561443066516,0.014937993235625705,0.0005636978579481398,0.008822630816316686,0.03393443238037724,0.03647107274114387,0.007609921082299887,0.004913819441590718,0.0,0.0,0.013246899661781286,0.007785462491312263,0.027637275168528687,0.03675292167011794,0.001584786053882726,0.034726825407318605,0.0062006764374295375,0.003945885005636978,0.016698320698520806,0.026148969889064975,0.0062006764374295375,0.009582863585118376,0.009141553376201766,0.014656144306651634,0.04233674648961849,0.017192784667418262,0.0,0.015746466391636904,0.0,0.007891770011273957,0.01403437931595131,0.08161022839143323,0.0002818489289740699,0.0,0.022829763246899663,0.0,0.060982102816345266,0.0,0.018724416961320142,0.0026590280097981587,0.010268949092098046,0.0,0.009019165727170236,0.002377179080824089,0.017192784667418262,0.007891770011273957,0.014656144306651634,0.02512788169313039,0.0,0.014374295377677565,0.07750488210585371
