,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.391304347826087,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.391304347826087,0.0
caudalanteriorcingulate-rh,0.17647058823529413,0.6176470588235294,0.0,0.0,0.0,0.0,0.20588235294117646,0.0
entorhinal-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.09302325581395349,0.0,0.0,0.627906976744186,0.0,0.18604651162790697,0.09302325581395349,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.1935483870967742,0.0,0.8064516129032258,0.0,0.0
rostralanteriorcingulate-rh,0.36538461538461536,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.40384615384615385,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
