,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.2872340425531915,0.2765957446808511,0.0,0.07446808510638298,0.11702127659574468,0.09574468085106383,0.14893617021276595,0.0
fusiform-lh,0.25842696629213485,0.2808988764044944,0.0,0.0898876404494382,0.14606741573033707,0.11235955056179775,0.11235955056179775,0.0
inferiortemporal-lh,0.0,0.0,0.6046511627906976,0.0,0.0,0.0,0.16279069767441862,0.23255813953488372
isthmuscingulate-lh,0.11363636363636363,0.13636363636363635,0.0,0.4318181818181818,0.3181818181818182,0.0,0.0,0.0
lingual-lh,0.1044776119402985,0.13432835820895522,0.0,0.1791044776119403,0.3880597014925373,0.19402985074626866,0.0,0.0
middletemporal-lh,0.14583333333333334,0.16666666666666666,0.0,0.0,0.2916666666666667,0.3541666666666667,0.041666666666666664,0.0
parahippocampal-lh,0.26865671641791045,0.208955223880597,0.04477611940298507,0.0,0.0,0.05970149253731343,0.3880597014925373,0.029850746268656716
temporalpole-lh,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.10256410256410256,0.5897435897435898
