,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.17713669452682665,0.0,0.0,0.0,0.0,0.0,0.0,0.044755998921542195,0.0,0.0,0.0,0.0,0.0,0.0,0.0638986249662982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412510110541925,0.0,0.025343758425451605,0.0,0.0,0.0,0.0,0.0,0.08870315448908062,0.0,0.0,0.16770018873011594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638986249662982,0.056888649231598816,0.02803990293879752,0.0,0.03855486654084659,0.0,0.0,0.0,0.0,0.025613372876786195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15988136964141278,0.0,0.018333782690752223
Fz,0.0,0.06036745406824147,0.06084466714387974,0.032689095681221664,0.05273204485802911,0.06084466714387974,0.004533524218563589,0.0,0.01956573610116917,0.0,0.0,0.0,0.0,0.046766881412550705,0.0,0.0,0.025530899546647577,0.05511811023622047,0.06084466714387974,0.0,0.0,0.01789549033643522,0.0,0.0,0.0,0.0,0.05917442137914579,0.01455499880696731,0.019327129563350035,0.045335242185635886,0.0,0.0,0.0,0.0,0.03698401336196612,0.0572655690765927,0.0,0.0,0.0,0.0,0.05416368408494393,0.0,0.0,0.0,0.06084466714387974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023860653781913625,0.0,0.04438081603435934,0.0,0.0,0.0,0.06084466714387974,0.0,0.04700548795036984,0.0
F3,0.0,0.033504138746551046,0.07581132571278412,0.032715806070161606,0.05163579030350808,0.06359216922874787,0.01077387991065563,0.0,0.028642753908816185,0.0,0.005255551175929575,0.0,0.0,0.05373801077387991,0.0,0.0,0.03652608067271055,0.04966495861253449,0.0570227302588359,0.0,0.0,0.014452765733806333,0.0,0.0,0.0,0.0,0.056628563920641174,0.014846932072001051,0.013533044278018658,0.04519774011299435,0.0,0.0,0.0,0.0,0.03021941926159506,0.047299960583366184,0.0013138877939823938,0.0,0.0,0.003941663381947182,0.055183287347260544,0.0,0.0,0.0038102746025489424,0.04427801865720667,0.0,0.0,0.0,0.0,0.0,0.0,0.01077387991065563,0.009591380896071476,0.0,0.04073052161345421,0.0,0.0,0.0,0.061621337537774275,0.0,0.04611746156878203,0.0015766653527788726
F7,0.0,0.03660436137071651,0.06516095534787124,0.0646417445482866,0.06516095534787124,0.05010384215991693,0.021547248182762203,0.0,0.004413291796469367,0.0,0.0,0.0,0.0,0.03167185877466251,0.0,0.0,0.0036344755970924196,0.0563343717549325,0.061526479750778816,0.0,0.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.06516095534787124,0.02829698857736241,0.0132398753894081,0.06516095534787124,0.0,0.0,0.0,0.0,0.011941848390446522,0.0646417445482866,0.0,0.0,0.0,0.0,0.03452751817237799,0.0,0.0,0.001557632398753894,0.03894080996884735,0.0,0.0,0.0,0.0,0.0,0.0,0.01272066458982347,0.01921079958463136,0.0,0.06516095534787124,0.0,0.0,0.0,0.047248182762201454,0.0,0.06516095534787124,0.0
FT9,0.0,0.037412703691386766,0.0658463584968407,0.04173594945128035,0.07000332557366146,0.05021616228799468,0.018456933821084136,0.0013302294645826404,0.016295310941137345,0.0,0.0,0.0,0.0,0.037745261057532425,0.0,0.0,0.015962753574991686,0.0525440638510143,0.059694047223145995,0.0,0.0,0.007981376787495843,0.0,0.0,0.0,0.0,0.06617891586298637,0.018789491187229796,0.016960425673428665,0.05603591619554373,0.0,0.0,0.0,0.0,0.02278017958097772,0.054705686730961094,0.0,0.0,0.0,0.003491852344529431,0.03957432657133356,0.0,0.0,0.009145327569005653,0.04007316262055204,0.0,0.0,0.0,0.0,0.0,0.0,0.017958097771865647,0.016960425673428665,0.0,0.05537080146325241,0.0,0.0,0.0,0.04772198204190223,0.0,0.059028932490854676,0.0
FC5,0.0,0.03361898483849703,0.06315095583388267,0.025181278839815423,0.03915622940013184,0.08239947264337508,0.0031641397495056033,0.0,0.03467369808833223,0.004878048780487805,0.011074489123269611,0.0,0.0,0.06736980883322347,0.0,0.0,0.05589980224126566,0.045484508899143045,0.047593935398813444,0.0,0.0,0.01951219512195122,0.0,0.0,0.0,0.0,0.04390243902439024,0.014765985497692815,0.013579433091628214,0.032432432432432434,0.0,0.0,0.0,0.0,0.04258404746209624,0.03955174686882004,0.013579433091628214,0.0,0.0,0.003955174686882004,0.07448912326961107,0.0,0.0,0.0,0.04390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001977587343441002,0.0,0.03190507580751483,0.0,0.0,0.0,0.06947923533289387,0.0,0.033355306526038235,0.007382992748846407
FC1,0.0,0.007128309572301426,0.028513238289205704,0.02885268160217244,0.038357094365241005,0.008825526137135099,0.16157501697216564,0.07060420909708079,0.0,0.0,0.0,0.0,0.0,0.0,0.02002715546503734,0.0,0.0,0.07773251866938222,0.04310930074677529,0.0,0.0,0.021045485403937542,0.0,0.0,0.0,0.0,0.06958587915818058,0.0,0.0,0.028513238289205704,0.0,0.0,0.0,0.0,0.0,0.027834351663272233,0.0,0.0,0.0,0.0,0.0,0.012219959266802444,0.0,0.03598099117447386,0.010522742701968771,0.0,0.0,0.0,0.0,0.0,0.0,0.058723693143245076,0.08825526137135098,0.0,0.06958587915818058,0.0,0.03360488798370672,0.0,0.013238289205702648,0.0,0.0461642905634759,0.0
C3,0.05184,0.0,0.0,0.0,0.0032,0.0,0.06848,0.24352,0.0,0.0,0.0,0.0,0.0,0.0,0.0928,0.0,0.0,0.01312,0.0048,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.00192,0.0,0.0,0.0,0.00064,0.0,0.0,0.04288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08544,0.04832,0.07104,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.03552,0.07552,0.0,0.03264,0.0,0.06048,0.0,0.0,0.03104,0.0,0.0
T7,0.0,0.027952480782669462,0.07512229210342418,0.005241090146750524,0.033193570929419984,0.09154437456324249,0.0,0.0,0.0936408106219427,0.0,0.03179594689028651,0.0,0.0,0.09049615653389238,0.0,0.0,0.0936408106219427,0.0220125786163522,0.031097134870719776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02585604472396925,0.004542278127183787,0.023759608665269043,0.013277428371767994,0.0,0.0,0.0,0.0,0.03424178895877009,0.023060796645702306,0.0,0.0,0.0,0.010482180293501049,0.09433962264150944,0.0,0.0,0.0,0.040880503144654086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011530398322851153,0.0,0.0,0.0,0.0870020964360587,0.0,0.013277428371767994,0.0220125786163522
TP9,0.0,0.0,0.0,0.0,0.0,0.11455108359133127,0.0,0.0,0.0,0.11145510835913312,0.0,0.0,0.0,0.11455108359133127,0.0,0.0,0.11455108359133127,0.021671826625386997,0.0,0.0,0.0,0.08668730650154799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11455108359133127,0.0,0.11455108359133127,0.0,0.0,0.0,0.11455108359133127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287925696594428,0.0,0.0,0.0
