,cuneus-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.71875,0.0,0.0,0.28125,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.05128205128205128,0.0,0.0,0.8461538461538461,0.07692307692307693,0.02564102564102564
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.6666666666666666
