,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6422764227642277,0.24932249322493225,0.016260162601626018,0.013550135501355014,0.005420054200542005,0.005420054200542005,0.04878048780487805,0.018970189701897018
frontalpole-rh,0.20286396181384247,0.5775656324582339,0.03818615751789976,0.04295942720763723,0.07159904534606205,0.057279236276849645,0.00954653937947494,0.0
fusiform-rh,0.016574585635359115,0.049723756906077346,0.5331491712707183,0.143646408839779,0.10220994475138122,0.12154696132596685,0.0,0.03314917127071823
isthmuscingulate-rh,0.008547008547008548,0.045584045584045586,0.14245014245014245,0.4985754985754986,0.14245014245014245,0.15384615384615385,0.008547008547008548,0.0
lingual-rh,0.007281553398058253,0.06796116504854369,0.04854368932038835,0.10194174757281553,0.41262135922330095,0.35436893203883496,0.0,0.007281553398058253
parahippocampal-rh,0.009389671361502348,0.051643192488262914,0.056338028169014086,0.09389671361502347,0.3286384976525822,0.460093896713615,0.0,0.0
temporalpole-lh,0.03208556149732621,0.0106951871657754,0.0,0.00267379679144385,0.0,0.0,0.946524064171123,0.008021390374331552
temporalpole-rh,0.010169491525423728,0.0,0.03389830508474576,0.0,0.023728813559322035,0.010169491525423728,0.020338983050847456,0.9016949152542373
