,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.778393351800554,0.0,0.04709141274238227,0.002770083102493075,0.0,0.0221606648199446,0.14958448753462603,0.0
frontalpole-rh,0.0,0.8507462686567164,0.0,0.0,0.0,0.1044776119402985,0.0029850746268656717,0.041791044776119404
isthmuscingulate-rh,0.0778688524590164,0.0,0.8647540983606558,0.012295081967213115,0.0,0.045081967213114756,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.9615384615384616,0.0,0.019230769230769232,0.0,0.019230769230769232
pericalcarine-lh,0.0,0.0,0.004201680672268907,0.0,0.9663865546218487,0.0,0.0,0.029411764705882353
rostralanteriorcingulate-rh,0.011627906976744186,0.10465116279069768,0.040697674418604654,0.014534883720930232,0.0,0.7732558139534884,0.0377906976744186,0.01744186046511628
temporalpole-lh,0.10862619808306709,0.0,0.0,0.0,0.0,0.038338658146964855,0.853035143769968,0.0
temporalpole-rh,0.0,0.047619047619047616,0.0,0.015873015873015872,0.015873015873015872,0.01904761904761905,0.0,0.9015873015873016
